anomaly_row_id,base_record_id,anomaly_type,source_dataset,source_split,mutation_description
454,synth_14763,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
455,synth_10764,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
456,synth_1540,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
457,synth_13622,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
458,synth_8484,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
459,synth_13053,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
460,synth_1036,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
461,synth_7080,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
462,synth_428,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
463,synth_9126,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
464,synth_14735,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
465,synth_7688,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
466,synth_10053,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
467,synth_11981,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
468,synth_2588,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
469,synth_1673,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
470,synth_204,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
471,synth_3493,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
472,synth_12265,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
473,synth_653,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
474,synth_2526,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
475,synth_9963,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
476,synth_13923,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
477,synth_9754,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
478,synth_5609,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
479,synth_8610,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
480,synth_8058,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
481,synth_14806,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
482,synth_8445,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
483,synth_3076,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
484,synth_646,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
485,synth_6432,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
486,synth_12231,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
487,synth_9282,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
488,synth_1856,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
489,synth_241,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
490,synth_5560,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
491,synth_3925,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
492,synth_5602,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
493,synth_7945,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
494,synth_4344,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
495,synth_5007,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
496,synth_3946,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
497,synth_10255,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
498,synth_11714,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
499,synth_11173,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
500,synth_9460,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
501,synth_963,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
502,synth_5202,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
503,synth_13762,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
504,synth_8514,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
505,synth_3768,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
506,synth_4351,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
507,synth_14947,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
508,synth_14910,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
509,synth_1492,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
510,synth_4943,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
511,synth_1374,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
512,synth_14717,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
513,synth_12093,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
514,synth_14689,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
515,synth_7637,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
516,synth_7532,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
517,synth_2495,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
518,synth_8545,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
519,synth_1541,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
520,synth_3419,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
521,synth_3570,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
522,synth_11160,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
523,synth_9546,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
524,synth_9430,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
525,synth_3823,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
526,synth_2455,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
527,synth_4392,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
528,synth_11434,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
529,synth_13309,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
530,synth_5943,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
531,synth_13189,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
532,synth_6446,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
533,synth_11963,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
534,synth_10626,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
535,synth_9723,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
536,synth_13659,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
537,synth_8392,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
538,synth_4564,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
539,synth_10688,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
540,synth_5660,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
541,synth_6112,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
542,synth_14905,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
543,synth_126,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
544,synth_6025,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
545,synth_9916,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
546,synth_14589,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
547,synth_10922,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
548,synth_11073,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
549,synth_42,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
550,synth_12135,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
551,synth_4323,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
552,synth_54,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
553,synth_1905,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
554,synth_5231,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
555,synth_6612,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
556,synth_6770,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
557,synth_14842,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
558,synth_2581,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
559,synth_10760,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
560,synth_5055,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
561,synth_3348,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
562,synth_3743,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
563,synth_14872,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
564,synth_4146,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
565,synth_8749,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
566,synth_10073,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
567,synth_10351,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
568,synth_3369,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
569,synth_3774,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
570,synth_6202,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
571,synth_13868,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
572,synth_6478,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
573,synth_2633,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
574,synth_2688,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
575,synth_14796,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
576,synth_11807,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
577,synth_9637,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
578,synth_14615,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
579,synth_9576,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
580,synth_1632,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
581,synth_1697,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
582,synth_594,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
583,synth_14343,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
584,synth_7934,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
585,synth_5472,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
586,synth_4434,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
587,synth_7507,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
588,synth_2388,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
589,synth_1592,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
590,synth_12555,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
591,synth_12044,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
592,synth_9314,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
593,synth_12464,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
594,synth_14768,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
595,synth_1048,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
596,synth_13607,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
597,synth_2610,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
598,synth_11976,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
599,synth_1218,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
600,synth_11942,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
601,synth_11775,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
602,synth_14602,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
603,synth_10692,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
604,synth_1209,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
605,synth_4662,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
606,synth_5172,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
607,synth_422,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
608,synth_2719,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
609,synth_11429,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
610,synth_7600,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
611,synth_13468,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
612,synth_12760,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
613,synth_5890,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
614,synth_14814,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
615,synth_1671,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
616,synth_2774,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
617,synth_7136,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
618,synth_2178,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
619,synth_14364,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
620,synth_880,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
621,synth_9469,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
622,synth_5537,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
623,synth_12262,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
624,synth_12922,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
625,synth_6128,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
626,synth_3297,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
627,synth_8576,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
628,synth_967,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
629,synth_323,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
630,synth_12075,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
631,synth_4456,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
632,synth_12043,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
633,synth_9156,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
634,synth_14727,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
635,synth_9335,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
636,synth_12031,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
637,synth_9549,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
638,synth_9514,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
639,synth_7081,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
640,synth_14183,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
641,synth_1859,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
642,synth_11177,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
643,synth_10302,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
644,synth_14948,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
645,synth_8597,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
646,synth_4556,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
647,synth_4377,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
648,synth_5500,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
649,synth_11520,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
650,synth_9570,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
651,synth_12625,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
652,synth_1949,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
653,synth_4197,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
654,synth_10239,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
655,synth_9986,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
656,synth_2220,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
657,synth_272,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
658,synth_10064,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
