timestamp,session_id,user_id,username,role,activity,status,ip_address,device,duration_ms,object_count,risk_level,anomaly_type
2025-08-13 11:00:55,SDF8D0AC1B36ECE45,53,tedi,User,Logout,Berhasil,192.168.1.118,PC Windows,305,1,Normal,Normal
2025-08-13 11:14:55,S29E45DE6844AA5E0,44,tisya,User,Login,Berhasil,192.168.1.228,iPhone,747,1,Normal,Normal
2025-08-13 11:17:27,S29E45DE6844AA5E0,44,tisya,User,Lihat Perkara,Berhasil,192.168.1.228,iPhone,5547,3,Normal,Normal
2025-08-13 11:19:21,S29E45DE6844AA5E0,44,tisya,User,Cari Berkas,Berhasil,192.168.1.228,iPhone,2162,9,Normal,Normal
2025-08-13 11:21:48,S29E45DE6844AA5E0,44,tisya,User,Logout,Berhasil,192.168.1.228,iPhone,1440,1,Normal,Normal
2025-08-13 11:27:51,S1687819B8FD48278,40,rahmi_rezki,User,Login,Berhasil,192.168.1.139,Android,833,1,Normal,Normal
2025-08-13 11:29:24,S1687819B8FD48278,40,rahmi_rezki,User,Lihat Perkara,Berhasil,192.168.1.139,Android,679,3,Normal,Normal
2025-08-13 11:32:00,S1687819B8FD48278,40,rahmi_rezki,User,Cari Berkas,Berhasil,192.168.1.139,Android,1057,6,Normal,Normal
2025-08-13 11:34:29,S1687819B8FD48278,40,rahmi_rezki,User,Logout,Berhasil,192.168.1.139,Android,4695,1,Medium,durasi_tidak_wajar
2025-08-13 13:49:08,S74CA8521E3EF54B7,71,syerina,User,Login,Gagal,192.168.1.56,PC Windows,1466,1,Normal,Normal
2025-08-13 13:50:17,SAF706ACE7C685F75,38,hesti.amelia,User,Login,Berhasil,192.168.1.208,PC Windows,392,1,Normal,Normal
2025-08-13 13:51:17,S74CA8521E3EF54B7,71,syerina,User,Lihat Perkara,Berhasil,192.168.1.56,PC Windows,1682,7,Normal,Normal
2025-08-13 13:51:34,SAF706ACE7C685F75,38,hesti.amelia,User,Lihat Perkara,Berhasil,192.168.1.208,PC Windows,2272,9,Normal,Normal
2025-08-13 13:51:37,S74CA8521E3EF54B7,71,syerina,User,Cari Berkas,Berhasil,192.168.1.56,PC Windows,2325,8,Normal,Normal
2025-08-13 13:52:07,SAF706ACE7C685F75,38,hesti.amelia,User,Cari Berkas,Berhasil,192.168.1.208,PC Windows,3149,1,Normal,Normal
2025-08-13 13:53:33,SAF706ACE7C685F75,38,hesti.amelia,User,Logout,Berhasil,192.168.1.208,PC Windows,566,1,Normal,Normal
2025-08-13 13:54:34,S74CA8521E3EF54B7,71,syerina,User,Logout,Berhasil,192.168.1.56,PC Windows,1159,1,Normal,Normal
2025-08-13 13:56:36,SC3E90323481186E9,26,Reni_muharni,User,Login,Berhasil,192.168.1.109,iPhone,620,1,Normal,Normal
2025-08-13 13:58:27,SC3E90323481186E9,26,Reni_muharni,User,Lihat Perkara,Berhasil,192.168.1.109,iPhone,1617,7,Normal,Normal
2025-08-13 14:01:26,SC3E90323481186E9,26,Reni_muharni,User,Cari Berkas,Berhasil,192.168.1.109,iPhone,4970,5,Normal,Normal
2025-08-13 14:01:43,SC3E90323481186E9,26,Reni_muharni,User,Logout,Berhasil,192.168.1.109,iPhone,1498,1,Normal,Normal
2025-08-13 14:16:00,S72624BE80C994EC1,63,MEMORY HIDAYAT,User,Login,Berhasil,192.168.1.58,iPhone,1968,1,Normal,Normal
2025-08-13 14:17:00,S72624BE80C994EC1,63,MEMORY HIDAYAT,User,Lihat Perkara,Berhasil,192.168.1.58,iPhone,1260,3,Normal,Normal
2025-08-13 14:18:02,S72624BE80C994EC1,63,MEMORY HIDAYAT,User,Cari Berkas,Berhasil,192.168.1.58,iPhone,27900,10,Medium,durasi_tidak_wajar
2025-08-13 14:19:49,S72624BE80C994EC1,63,MEMORY HIDAYAT,User,Logout,Berhasil,192.168.1.58,iPhone,1257,1,Normal,Normal
2025-08-13 15:41:33,S630915E18BF6D88B,24,usriati,User,Login,Berhasil,192.168.1.8,iPhone,1325,1,Normal,Normal
2025-08-13 15:42:50,S630915E18BF6D88B,24,usriati,User,Lihat Perkara,Berhasil,192.168.1.8,iPhone,1526,4,Normal,Normal
2025-08-13 15:43:11,S630915E18BF6D88B,24,usriati,User,Cari Berkas,Berhasil,192.168.1.8,iPhone,5924,4,Normal,Normal
2025-08-13 15:44:22,S630915E18BF6D88B,24,usriati,User,Logout,Berhasil,192.168.1.8,iPhone,1367,1,Normal,Normal
2025-08-13 15:56:41,SED56A2A02D54FF2B,23,yosuapl,User,Lihat Perkara,Berhasil,192.168.1.131,Laptop Windows,5480,7,Normal,Normal
2025-08-13 15:58:48,SED56A2A02D54FF2B,23,yosuapl,User,Cari Berkas,Berhasil,192.168.1.131,Laptop Windows,3063,7,Normal,Normal
2025-08-13 16:00:01,SED56A2A02D54FF2B,23,yosuapl,User,Logout,Berhasil,192.168.1.131,Laptop Windows,1452,1,Normal,Normal
2025-08-13 16:03:58,SB789593E216DFC70,31,hanna_kartiza,User,Login,Berhasil,192.168.1.89,Android,1063,1,Normal,Normal
2025-08-13 16:05:39,SB789593E216DFC70,31,hanna_kartiza,User,Lihat Perkara,Berhasil,192.168.1.89,Android,839,3,Normal,Normal
2025-08-13 16:06:21,SB789593E216DFC70,31,hanna_kartiza,User,Cari Berkas,Berhasil,192.168.1.89,Android,4623,2,Normal,Normal
2025-08-13 16:06:57,SB789593E216DFC70,31,hanna_kartiza,User,Logout,Berhasil,192.168.1.89,Android,1055,45,High,peminjaman_massal
2025-08-13 16:57:00,S3F316AA1FB6FED47,48,raisa,Arsiparis,Login,Berhasil,192.168.1.199,Laptop Windows,1288,1,Normal,Normal
2025-08-13 16:57:13,S3F316AA1FB6FED47,48,raisa,Arsiparis,Lihat Perkara,Berhasil,192.168.1.199,Laptop Windows,3686,98,High,peminjaman_massal
2025-08-13 16:58:32,S3F316AA1FB6FED47,48,raisa,Arsiparis,Lihat Berkas,Berhasil,192.168.1.199,Laptop Windows,1059,9,Normal,Normal
2025-08-13 17:00:34,S3F316AA1FB6FED47,48,raisa,Arsiparis,Input Berkas,Berhasil,192.168.1.199,Laptop Windows,8824,6,Normal,Normal
2025-08-13 17:00:44,S3F316AA1FB6FED47,48,raisa,Arsiparis,Verifikasi,Berhasil,192.168.1.199,Laptop Windows,7453,10,Normal,Normal
2025-08-13 17:02:08,S3F316AA1FB6FED47,48,raisa,Arsiparis,Logout,Berhasil,192.168.1.199,Laptop Windows,565,1,Normal,Normal
2025-08-14 00:41:59,S7324CC7C02A09432,52,dani,User,Login,Berhasil,192.168.1.99,Windows,1816,1,Low,login_luar_jam
2025-08-14 07:36:26,SC9E260744F1639A0,20,aridona.bustari,User,Login,Berhasil,192.168.1.110,iPhone,904,1,Normal,Normal
2025-08-14 07:39:04,SC9E260744F1639A0,20,aridona.bustari,User,Lihat Perkara,Berhasil,192.168.1.110,iPhone,3903,3,Normal,Normal
2025-08-14 07:40:47,SC9E260744F1639A0,20,aridona.bustari,User,Cari Berkas,Berhasil,192.168.1.110,iPhone,2144,3,Normal,Normal
2025-08-14 07:41:30,SC9E260744F1639A0,20,aridona.bustari,User,Logout,Berhasil,192.168.1.110,iPhone,1304,1,Normal,Normal
2025-08-14 07:52:36,SE717A00C4698BF76,18,anggiayusran,User,Login,Berhasil,192.168.1.175,Windows,1525,1,Normal,Normal
2025-08-14 07:54:03,SE717A00C4698BF76,18,anggiayusran,User,Lihat Perkara,Berhasil,192.168.1.175,Windows,991,6,Normal,Normal
2025-08-14 07:56:03,SE717A00C4698BF76,18,anggiayusran,User,Cari Berkas,Berhasil,192.168.1.175,Windows,4975,2,Normal,Normal
2025-08-14 07:57:31,SE717A00C4698BF76,18,anggiayusran,User,Logout,Berhasil,192.168.1.175,Windows,872,1,Normal,Normal
2025-08-14 08:48:54,SD85480F0DFCAF0B7,27,reni_juita,User,Login,Berhasil,192.168.1.116,Laptop Windows,1139,1,Normal,Normal
2025-08-14 08:51:18,SD85480F0DFCAF0B7,27,reni_juita,User,Lihat Perkara,Berhasil,192.168.1.116,Laptop Windows,1112,8,Normal,Normal
2025-08-14 08:53:24,SD85480F0DFCAF0B7,27,reni_juita,User,Cari Berkas,Berhasil,192.168.1.116,Laptop Windows,2671,6,Normal,Normal
2025-08-14 08:53:37,SD85480F0DFCAF0B7,27,reni_juita,User,Logout,Berhasil,192.168.1.116,Laptop Windows,1476,1,Normal,Normal
2025-08-14 09:10:41,SCE9C064062747D41,43,islamia,User,Login,Berhasil,192.168.1.77,iPhone,1831,1,Normal,Normal
2025-08-14 09:11:24,SCE9C064062747D41,43,islamia,User,Lihat Perkara,Berhasil,192.168.1.77,iPhone,5590,6,Normal,Normal
2025-08-14 09:11:40,SCE9C064062747D41,43,islamia,User,Cari Berkas,Berhasil,192.168.1.77,iPhone,4405,9,Normal,Normal
2025-08-14 09:13:45,SCE9C064062747D41,43,islamia,User,Logout,Berhasil,192.168.1.77,iPhone,1439,1,Normal,Normal
2025-08-14 09:19:58,S4EC08B2F3BBD60EA,61,novri_ade_pratama,User,Login,Berhasil,192.168.1.99,Android,490,1,Normal,Normal
2025-08-14 09:22:31,S4EC08B2F3BBD60EA,61,novri_ade_pratama,User,Lihat Perkara,Berhasil,192.168.1.99,Android,4384,4,Normal,Normal
2025-08-14 09:23:42,S4EC08B2F3BBD60EA,61,novri_ade_pratama,User,Cari Berkas,Berhasil,192.168.1.99,Android,5739,1,Normal,Normal
2025-08-14 09:26:22,S4EC08B2F3BBD60EA,61,novri_ade_pratama,User,Logout,Berhasil,192.168.1.99,Android,1355,1,Normal,Normal
2025-08-14 11:10:42,SA2FD3E962BF8C7BD,25,akmal1219,User,Login,Berhasil,192.168.1.52,iPhone,1014,1,Normal,Normal
2025-08-14 11:12:41,SA2FD3E962BF8C7BD,25,akmal1219,User,Lihat Perkara,Berhasil,192.168.1.52,iPhone,2006,1,Normal,Normal
2025-08-14 11:14:21,SA2FD3E962BF8C7BD,25,akmal1219,User,Cari Berkas,Berhasil,192.168.1.52,iPhone,4366,3,Normal,Normal
2025-08-14 11:15:45,SA2FD3E962BF8C7BD,25,akmal1219,User,Logout,Berhasil,192.168.1.52,iPhone,213,1,Normal,Normal
2025-08-14 11:51:45,SA91E25A15484D865,63,MEMORY HIDAYAT,User,Login,Gagal,192.168.1.58,iPhone,1563,1,Normal,Normal
2025-08-14 11:52:31,SA91E25A15484D865,63,MEMORY HIDAYAT,User,Lihat Perkara,Berhasil,192.168.1.58,iPhone,2759,7,Normal,Normal
2025-08-14 11:53:17,SA91E25A15484D865,63,MEMORY HIDAYAT,User,Cari Berkas,Berhasil,192.168.1.58,iPhone,2304,1,Normal,Normal
2025-08-14 11:54:17,SA91E25A15484D865,63,MEMORY HIDAYAT,User,Logout,Berhasil,192.168.1.58,iPhone,290,1,Normal,Normal
2025-08-14 14:08:41,SD84114801C546341,32,sepryanda,User,Login,Berhasil,192.168.1.41,PC Windows,1154,1,Normal,Normal
2025-08-14 14:11:11,SD84114801C546341,32,sepryanda,User,Lihat Perkara,Berhasil,192.168.1.41,PC Windows,1861,6,Normal,Normal
2025-08-14 14:11:21,SD84114801C546341,32,sepryanda,User,Cari Berkas,Berhasil,192.168.1.41,PC Windows,872,6,Normal,Normal
2025-08-14 14:12:01,SD84114801C546341,32,sepryanda,User,Logout,Berhasil,192.168.1.41,PC Windows,316,1,Normal,Normal
2025-08-14 16:01:16,S3E6D9F974910F373,56,pujha,User,Login,Berhasil,192.168.1.173,Laptop Windows,10816,1,Medium,durasi_tidak_wajar
2025-08-14 16:04:12,S3E6D9F974910F373,56,pujha,User,Lihat Perkara,Berhasil,192.168.1.173,Laptop Windows,924,9,Normal,Normal
2025-08-14 16:06:13,S3E6D9F974910F373,56,pujha,User,Cari Berkas,Berhasil,192.168.1.173,Laptop Windows,3563,9,Normal,Normal
2025-08-14 16:08:11,S3E6D9F974910F373,56,pujha,User,Logout,Berhasil,192.168.1.173,Laptop Windows,305,1,Normal,Normal
2025-08-14 16:42:31,S7324CC7C02A09432,52,dani,User,Lihat Perkara,Berhasil,192.168.1.99,Windows,3453,10,Normal,Normal
2025-08-14 16:43:06,S7324CC7C02A09432,52,dani,User,Cari Berkas,Berhasil,192.168.1.99,Windows,4997,5,Normal,Normal
2025-08-14 16:43:28,S7324CC7C02A09432,52,dani,User,Logout,Berhasil,192.168.1.99,MacOS,840,1,Low,device_berubah
2025-08-14 16:54:05,SC6BF9D33EC756A2A,63,MEMORY HIDAYAT,User,Login,Gagal,192.168.1.58,iPhone,1312,1,Normal,Normal
2025-08-14 16:55:11,SC6BF9D33EC756A2A,63,MEMORY HIDAYAT,User,Lihat Perkara,Berhasil,192.168.1.58,iPhone,4258,2,Normal,Normal
2025-08-14 16:55:27,SC6BF9D33EC756A2A,63,MEMORY HIDAYAT,User,Cari Berkas,Berhasil,192.168.1.58,iPhone,2102,9,Normal,Normal
2025-08-14 16:57:12,SC6BF9D33EC756A2A,63,MEMORY HIDAYAT,User,Logout,Berhasil,192.168.1.58,iPhone,1274,1,Normal,Normal
2025-08-15 03:38:10,S0894428EF7F9953E,47,tasyaa,User,Login,Berhasil,192.168.1.13,Windows,944,1,Low,login_luar_jam
2025-08-15 07:44:32,S398E1F36FFDB3A38,56,pujha,User,Login,Gagal,192.168.1.173,Laptop Windows,860,1,Normal,Normal
2025-08-15 07:44:50,S248BD5AABD0443F0,71,syerina,User,Login,Berhasil,192.168.1.56,PC Windows,1784,1,Normal,Normal
2025-08-15 07:45:44,S398E1F36FFDB3A38,56,pujha,User,Lihat Perkara,Berhasil,192.168.1.173,Laptop Windows,4550,4,Normal,Normal
2025-08-15 07:47:49,S248BD5AABD0443F0,71,syerina,User,Lihat Perkara,Berhasil,192.168.1.56,PC Windows,858,10,Normal,Normal
2025-08-15 07:48:14,S398E1F36FFDB3A38,56,pujha,User,Cari Berkas,Berhasil,192.168.1.173,Laptop Windows,2293,4,Normal,Normal
2025-08-15 07:49:03,S398E1F36FFDB3A38,56,pujha,User,Logout,Berhasil,192.168.1.173,Laptop Windows,662,1,Normal,Normal
2025-08-15 07:50:07,S248BD5AABD0443F0,71,syerina,User,Cari Berkas,Berhasil,192.168.1.56,PC Windows,616,59,High,peminjaman_massal
2025-08-15 07:51:05,S248BD5AABD0443F0,71,syerina,User,Logout,Berhasil,192.168.1.56,PC Windows,899,1,Normal,Normal
2025-08-15 09:27:33,S0141EAF2F214B9E1,63,MEMORY HIDAYAT,User,Login,Berhasil,192.168.1.58,iPhone,1871,1,Normal,Normal
2025-08-15 09:28:39,S0141EAF2F214B9E1,63,MEMORY HIDAYAT,User,Lihat Perkara,Berhasil,192.168.1.58,iPhone,4349,5,Normal,Normal
2025-08-15 09:30:29,S0141EAF2F214B9E1,63,MEMORY HIDAYAT,User,Cari Berkas,Berhasil,192.168.1.58,iPhone,1348,99,High,peminjaman_massal
2025-08-15 09:32:15,S0141EAF2F214B9E1,63,MEMORY HIDAYAT,User,Logout,Berhasil,192.168.1.58,iPhone,213,1,Normal,Normal
2025-08-15 10:44:25,S634D75499D9A70E1,79,meri_andani,User,Login,Berhasil,192.168.1.104,iPhone,1731,1,Normal,Normal
2025-08-15 10:46:10,S634D75499D9A70E1,79,meri_andani,User,Lihat Perkara,Berhasil,192.168.1.104,iPhone,1879,7,Normal,Normal
2025-08-15 10:46:56,S634D75499D9A70E1,79,meri_andani,User,Cari Berkas,Berhasil,192.168.1.104,iPhone,2196,4,Normal,Normal
2025-08-15 10:47:25,S634D75499D9A70E1,79,meri_andani,User,Logout,Berhasil,192.168.1.104,iPhone,843,1,Normal,Normal
2025-08-15 10:57:55,S527FD409C96EC149,24,usriati,User,Login,Berhasil,192.168.1.8,Linux,1882,1,Low,device_berubah
2025-08-15 11:00:02,S527FD409C96EC149,24,usriati,User,Lihat Perkara,Berhasil,192.168.1.8,iPhone,3440,3,Normal,Normal
2025-08-15 11:02:03,S527FD409C96EC149,24,usriati,User,Cari Berkas,Berhasil,192.168.1.8,iPhone,5127,9,Normal,Normal
2025-08-15 11:04:16,S527FD409C96EC149,24,usriati,User,Logout,Berhasil,192.168.1.8,iPhone,1124,1,Normal,Normal
2025-08-15 11:06:53,S0ABEB05C4A791F0B,29,abrar_hady,User,Login,Berhasil,192.168.1.196,Windows,1704,1,Normal,Normal
2025-08-15 11:09:03,S0ABEB05C4A791F0B,29,abrar_hady,User,Lihat Perkara,Berhasil,192.168.1.196,Windows,1177,5,Normal,Normal
2025-08-15 11:10:03,S0ABEB05C4A791F0B,29,abrar_hady,User,Cari Berkas,Berhasil,192.168.1.196,Windows,2119,10,Normal,Normal
2025-08-15 11:10:26,S0ABEB05C4A791F0B,29,abrar_hady,User,Logout,Berhasil,192.168.1.196,Windows,236,1,Normal,Normal
2025-08-15 13:09:56,S90B3032DCCB1063D,33,ingpi,User,Login,Berhasil,192.168.1.247,Laptop Windows,1688,1,Normal,Normal
2025-08-15 13:10:34,S90B3032DCCB1063D,33,ingpi,User,Lihat Perkara,Berhasil,192.168.1.247,Laptop Windows,3023,1,Normal,Normal
2025-08-15 13:12:46,S90B3032DCCB1063D,33,ingpi,User,Cari Berkas,Berhasil,192.168.1.247,Laptop Windows,3790,10,Normal,Normal
2025-08-15 13:13:06,S90B3032DCCB1063D,33,ingpi,User,Logout,Berhasil,192.168.1.247,Laptop Windows,651,1,Normal,Normal
2025-08-15 14:40:44,S0894428EF7F9953E,47,tasyaa,User,Lihat Perkara,Berhasil,192.168.1.13,Windows,2717,10,Normal,Normal
2025-08-15 14:43:04,S0894428EF7F9953E,47,tasyaa,User,Cari Berkas,Berhasil,192.168.1.13,Windows,1117,2,Normal,Normal
2025-08-15 14:44:46,S0894428EF7F9953E,47,tasyaa,User,Logout,Berhasil,192.168.1.13,Windows,311,1,Normal,Normal
2025-08-15 15:51:11,S2519AD78FBBA3DAC,32,sepryanda,User,Login,Berhasil,192.168.1.41,PC Windows,1482,1,Normal,Normal
2025-08-15 15:53:22,S2519AD78FBBA3DAC,32,sepryanda,User,Lihat Perkara,Berhasil,192.168.1.41,PC Windows,1855,7,Normal,Normal
2025-08-15 15:53:46,S2519AD78FBBA3DAC,32,sepryanda,User,Cari Berkas,Berhasil,192.168.1.41,PC Windows,4646,3,Normal,Normal
2025-08-15 15:56:12,S2519AD78FBBA3DAC,32,sepryanda,User,Logout,Berhasil,192.168.1.41,PC Windows,680,1,Normal,Normal
2025-08-15 16:31:23,SD12972D323966B83,61,novri_ade_pratama,User,Login,Berhasil,192.168.1.99,Android,1824,1,Normal,Normal
2025-08-15 16:33:00,SD12972D323966B83,61,novri_ade_pratama,User,Lihat Perkara,Berhasil,192.168.1.99,Android,2321,3,Normal,Normal
2025-08-15 16:33:54,SD12972D323966B83,61,novri_ade_pratama,User,Cari Berkas,Berhasil,192.168.1.99,Android,1666,4,Normal,Normal
2025-08-15 16:35:21,SD12972D323966B83,61,novri_ade_pratama,User,Logout,Berhasil,192.168.1.99,Android,829,1,Normal,Normal
2025-08-16 09:20:40,SA55F65B7E709FBA6,40,rahmi_rezki,User,Login,Berhasil,192.168.1.139,Android,1244,1,Normal,Normal
2025-08-16 09:21:13,SA55F65B7E709FBA6,40,rahmi_rezki,User,Lihat Perkara,Berhasil,192.168.1.139,Android,1876,10,Normal,Normal
2025-08-16 09:22:47,SA55F65B7E709FBA6,40,rahmi_rezki,User,Cari Berkas,Berhasil,192.168.1.139,Android,4048,7,Normal,Normal
2025-08-16 09:23:28,SA55F65B7E709FBA6,40,rahmi_rezki,User,Logout,Berhasil,192.168.1.139,Android,1216,1,Normal,Normal
2025-08-16 09:39:07,S6CAD400E286EC905,40,rahmi_rezki,User,Login,Berhasil,192.168.1.139,Android,1683,1,Normal,Normal
2025-08-16 09:40:28,S6CAD400E286EC905,40,rahmi_rezki,User,Lihat Perkara,Berhasil,192.168.1.139,Android,55,3,Medium,aktivitas_terlalu_cepat
2025-08-16 09:43:25,S6CAD400E286EC905,40,rahmi_rezki,User,Cari Berkas,Berhasil,192.168.1.139,Android,3732,9,Normal,Normal
2025-08-16 09:46:17,S6CAD400E286EC905,40,rahmi_rezki,User,Logout,Berhasil,192.168.1.139,Android,1144,1,Normal,Normal
2025-08-16 10:12:25,S18FFD8AD8E1A3A51,56,pujha,User,Login,Berhasil,192.168.1.173,Laptop Windows,522,1,Normal,Normal
2025-08-16 10:13:53,S18FFD8AD8E1A3A51,56,pujha,User,Lihat Perkara,Berhasil,192.168.1.173,Laptop Windows,3182,8,Normal,Normal
2025-08-16 10:15:46,S18FFD8AD8E1A3A51,56,pujha,User,Cari Berkas,Berhasil,192.168.1.173,Laptop Windows,5783,1,Normal,Normal
2025-08-16 10:16:13,S18FFD8AD8E1A3A51,56,pujha,User,Logout,Berhasil,192.168.1.173,Laptop Windows,385,1,Normal,Normal
2025-08-16 14:39:32,SA08AEE111212ED81,48,raisa,Arsiparis,Login,Berhasil,192.168.1.199,Laptop Windows,458,1,Normal,Normal
2025-08-16 14:41:49,SA08AEE111212ED81,48,raisa,Arsiparis,Lihat Perkara,Berhasil,192.168.1.199,Laptop Windows,4206,4,Normal,Normal
2025-08-16 14:43:19,SA08AEE111212ED81,48,raisa,Arsiparis,Lihat Berkas,Berhasil,192.168.1.199,Laptop Windows,4291,9,Normal,Normal
2025-08-16 14:44:49,SA08AEE111212ED81,48,raisa,Arsiparis,Input Berkas,Gagal,192.168.1.199,Laptop Windows,2586,6,Normal,Normal
2025-08-16 14:44:52,S1712DF486C74EED4,49,dickyy,User,Login,Berhasil,192.168.1.254,PC Windows,721,1,Normal,Normal
2025-08-16 14:45:50,SA08AEE111212ED81,48,raisa,Arsiparis,Verifikasi,Berhasil,192.168.1.199,Laptop Windows,2061,6,Normal,Normal
2025-08-16 14:47:50,S1712DF486C74EED4,49,dickyy,User,Lihat Perkara,Berhasil,192.168.1.254,PC Windows,3861,2,Normal,Normal
2025-08-16 14:48:31,SA08AEE111212ED81,48,raisa,Arsiparis,Logout,Berhasil,192.168.1.199,Laptop Windows,1211,1,Normal,Normal
2025-08-16 14:48:37,S1712DF486C74EED4,49,dickyy,User,Cari Berkas,Berhasil,192.168.1.254,PC Windows,601,10,Normal,Normal
2025-08-16 14:49:44,S1712DF486C74EED4,49,dickyy,User,Logout,Berhasil,192.168.1.254,PC Windows,730,1,Normal,Normal
2025-08-16 15:09:26,S75873920142E3DF0,45,dina,User,Login,Berhasil,192.168.1.149,PC Windows,543,1,Normal,Normal
2025-08-16 15:09:58,S75873920142E3DF0,45,dina,User,Lihat Perkara,Berhasil,139.31.224.236,PC Windows,5852,1,Low,ip_berubah
2025-08-16 15:12:15,S75873920142E3DF0,45,dina,User,Cari Berkas,Berhasil,192.168.1.149,PC Windows,1340,7,Normal,Normal
2025-08-16 15:14:19,S75873920142E3DF0,45,dina,User,Logout,Berhasil,192.168.1.149,PC Windows,1044,1,Normal,Normal
2025-08-16 16:30:48,SAD0E0E1B874AC31D,86,audit_user_e2e,User,Login,Berhasil,192.168.1.154,Android,1526,1,Normal,Normal
2025-08-16 16:30:58,SAD0E0E1B874AC31D,86,audit_user_e2e,User,Lihat Perkara,Berhasil,192.168.1.154,Android,2357,8,Normal,Normal
2025-08-16 16:33:08,SAD0E0E1B874AC31D,86,audit_user_e2e,User,Cari Berkas,Berhasil,192.168.1.154,Android,1417,7,Normal,Normal
2025-08-16 16:33:53,SAD0E0E1B874AC31D,86,audit_user_e2e,User,Logout,Berhasil,192.168.1.154,Android,416,1,Normal,Normal
2025-08-16 16:47:57,SFB1E5879BDB25A44,73,Randi123,User,Login,Berhasil,192.168.1.38,Android,1287,1,Normal,Normal
2025-08-16 16:49:52,SFB1E5879BDB25A44,73,Randi123,User,Lihat Perkara,Berhasil,192.168.1.38,Android,4864,2,Normal,Normal
2025-08-16 16:51:55,SFB1E5879BDB25A44,73,Randi123,User,Cari Berkas,Berhasil,192.168.1.38,Android,5487,1,Normal,Normal
2025-08-16 16:53:03,SFB1E5879BDB25A44,73,Randi123,User,Logout,Berhasil,192.168.1.38,Android,934,1,Normal,Normal
2025-08-17 03:43:56,S3B6BECB7C56DBE29,65,dino,User,Login,Berhasil,192.168.1.60,Windows,936,1,Low,login_luar_jam
2025-08-17 08:09:52,S24877651FDB7C107,1,admin,Admin,Login,Gagal,192.168.1.8,Windows,1465,1,Normal,Normal
2025-08-17 08:11:44,S24877651FDB7C107,1,admin,Admin,Dashboard,Berhasil,192.168.1.8,Windows,4269,4,Normal,Normal
2025-08-17 08:14:28,S24877651FDB7C107,1,admin,Admin,Kelola User,Berhasil,192.168.1.8,Windows,1640,2,Normal,Normal
2025-08-17 08:15:41,S24877651FDB7C107,1,admin,Admin,Kelola Kode Klasifikasi,Berhasil,192.168.1.8,Windows,5717,8,Normal,Normal
2025-08-17 08:18:05,S24877651FDB7C107,1,admin,Admin,Logout,Berhasil,192.168.1.8,Windows,910,1,Normal,Normal
2025-08-17 08:35:40,SFA3EFD034EDEAE5F,59,afrivaldanu,User,Login,Berhasil,192.168.1.138,Laptop Windows,891,1,Normal,Normal
2025-08-17 08:36:45,SFA3EFD034EDEAE5F,59,afrivaldanu,User,Lihat Perkara,Berhasil,192.168.1.138,Laptop Windows,3972,7,Normal,Normal
2025-08-17 08:38:48,SFA3EFD034EDEAE5F,59,afrivaldanu,User,Cari Berkas,Berhasil,192.168.1.138,Laptop Windows,1643,10,Normal,Normal
2025-08-17 08:40:44,SFA3EFD034EDEAE5F,59,afrivaldanu,User,Logout,Berhasil,192.168.1.138,Laptop Windows,1424,1,Normal,Normal
2025-08-17 13:46:08,S3B6BECB7C56DBE29,65,dino,User,Lihat Perkara,Berhasil,192.168.1.60,Windows,1677,2,Normal,Normal
2025-08-17 13:48:42,S3B6BECB7C56DBE29,65,dino,User,Cari Berkas,Berhasil,192.168.1.60,Windows,1281,9,Normal,Normal
2025-08-17 13:49:19,S3B6BECB7C56DBE29,65,dino,User,Logout,Berhasil,192.168.1.60,Windows,546,1,Normal,Normal
2025-08-17 15:05:19,S0D9630BE5580885A,57,andree,User,Login,Berhasil,192.168.1.181,PC Windows,8533,1,Medium,durasi_tidak_wajar
2025-08-17 15:06:39,S0D9630BE5580885A,57,andree,User,Lihat Perkara,Berhasil,192.168.1.181,PC Windows,3387,2,Normal,Normal
2025-08-17 15:07:01,S0D9630BE5580885A,57,andree,User,Cari Berkas,Berhasil,192.168.1.181,PC Windows,3483,7,Normal,Normal
2025-08-17 15:08:51,S0D9630BE5580885A,57,andree,User,Logout,Berhasil,192.168.1.181,PC Windows,526,1,Normal,Normal
2025-08-17 15:22:06,S30B4C334D93378C0,60,HARDIAN ROZA,User,Login,Berhasil,192.168.1.43,Laptop Windows,1097,1,Normal,Normal
2025-08-17 15:23:20,S30B4C334D93378C0,60,HARDIAN ROZA,User,Lihat Perkara,Berhasil,192.168.1.43,Laptop Windows,3939,9,Normal,Normal
2025-08-17 15:23:37,S30B4C334D93378C0,60,HARDIAN ROZA,User,Cari Berkas,Berhasil,192.168.1.43,Laptop Windows,4393,5,Normal,Normal
2025-08-17 15:24:48,S30B4C334D93378C0,60,HARDIAN ROZA,User,Logout,Berhasil,192.168.1.43,Laptop Windows,251,1,Normal,Normal
2025-08-17 15:26:25,SD2D95E144BBCA945,43,islamia,User,Login,Berhasil,192.168.1.77,iPhone,1360,1,Normal,Normal
2025-08-17 15:27:48,SD2D95E144BBCA945,43,islamia,User,Lihat Perkara,Berhasil,192.168.1.77,iPhone,3571,3,Normal,Normal
2025-08-17 15:30:28,SD2D95E144BBCA945,43,islamia,User,Cari Berkas,Berhasil,192.168.1.77,iPhone,4291,4,Normal,Normal
2025-08-17 15:32:24,SD2D95E144BBCA945,43,islamia,User,Logout,Berhasil,192.168.1.77,iPhone,696,1,Normal,Normal
