row_id,timestamp,user_id,activity,session_id,anomaly_type,risk_level
9513,2025-08-18 09:46:07,31,Cari Berkas,S83AA1BA73781D9A6,Normal,Normal
9514,2025-08-18 09:47:20,31,Logout,S83AA1BA73781D9A6,Normal,Normal
9515,2025-08-18 10:08:49,30,Login,SC1D71F4AF3025D16,Normal,Normal
9516,2025-08-18 10:09:41,30,Lihat Perkara,SC1D71F4AF3025D16,Normal,Normal
9517,2025-08-18 10:10:45,30,Cari Berkas,SC1D71F4AF3025D16,Normal,Normal
9518,2025-08-18 10:11:44,30,Logout,SC1D71F4AF3025D16,Normal,Normal
9519,2025-08-18 10:57:35,82,Login,SB575008F49B2D46B,Normal,Normal
9520,2025-08-18 10:59:57,82,Lihat Perkara,SB575008F49B2D46B,ip_berubah,Low
9521,2025-08-18 11:01:38,82,Cari Berkas,SB575008F49B2D46B,Normal,Normal
9522,2025-08-18 11:03:41,82,Logout,SB575008F49B2D46B,Normal,Normal
9531,2025-08-18 12:14:15,39,Lihat Perkara,SEF4588C3277747DC,peminjaman_massal,High
9532,2025-08-18 12:17:02,39,Cari Berkas,SEF4588C3277747DC,Normal,Normal
9533,2025-08-18 12:19:17,39,Logout,SEF4588C3277747DC,aktivitas_terlalu_cepat,Medium
9534,2025-08-18 13:37:54,40,Login,S99A2EEEEE5FAFAA9,Normal,Normal
9535,2025-08-18 13:38:09,40,Lihat Perkara,S99A2EEEEE5FAFAA9,Normal,Normal
9536,2025-08-18 13:39:53,40,Cari Berkas,S99A2EEEEE5FAFAA9,Normal,Normal
9537,2025-08-18 13:41:55,40,Logout,S99A2EEEEE5FAFAA9,Normal,Normal
9542,2025-08-19 09:30:13,76,Login,S4634A5F61ACA9CF6,Normal,Normal
9543,2025-08-19 09:31:27,76,Lihat Perkara,S4634A5F61ACA9CF6,Normal,Normal
9544,2025-08-19 09:33:13,76,Cari Berkas,S4634A5F61ACA9CF6,Normal,Normal
9545,2025-08-19 09:34:22,76,Logout,S4634A5F61ACA9CF6,Normal,Normal
9550,2025-08-19 12:22:57,23,Login,S27AFBFF987F89F62,Normal,Normal
9551,2025-08-19 12:24:14,23,Lihat Perkara,S27AFBFF987F89F62,Normal,Normal
9552,2025-08-19 12:26:42,23,Cari Berkas,S27AFBFF987F89F62,Normal,Normal
9553,2025-08-19 12:28:25,23,Logout,S27AFBFF987F89F62,Normal,Normal
9558,2025-08-19 15:28:48,55,Login,S12FC7A87A4704D48,Normal,Normal
9559,2025-08-19 15:31:10,55,Lihat Perkara,S12FC7A87A4704D48,Normal,Normal
9560,2025-08-19 15:32:48,55,Lihat Berkas,S12FC7A87A4704D48,Normal,Normal
9561,2025-08-19 15:33:30,55,Input Berkas,S12FC7A87A4704D48,Normal,Normal
9562,2025-08-19 15:36:01,55,Verifikasi,S12FC7A87A4704D48,Normal,Normal
9563,2025-08-19 15:38:54,55,Logout,S12FC7A87A4704D48,Normal,Normal
9564,2025-08-19 16:27:41,82,Login,S4888171C4C124C30,Normal,Normal
9565,2025-08-19 16:28:16,82,Lihat Perkara,S4888171C4C124C30,Normal,Normal
9566,2025-08-19 16:30:11,82,Cari Berkas,S4888171C4C124C30,device_berubah,Low
9567,2025-08-19 16:32:16,82,Logout,S4888171C4C124C30,Normal,Normal
9568,2025-08-19 16:48:38,79,Login,SCAD3E2506A5F09CB,Normal,Normal
9569,2025-08-19 16:50:41,79,Lihat Perkara,SCAD3E2506A5F09CB,Normal,Normal
9570,2025-08-19 16:52:02,79,Cari Berkas,SCAD3E2506A5F09CB,durasi_tidak_wajar,Medium
9571,2025-08-19 16:53:28,79,Logout,SCAD3E2506A5F09CB,Normal,Normal
9572,2025-08-19 16:59:33,29,Login,SD73E56327CAFD9AE,ip_berubah,Low
9573,2025-08-19 17:00:50,29,Lihat Perkara,SD73E56327CAFD9AE,Normal,Normal
9574,2025-08-19 17:01:09,29,Cari Berkas,SD73E56327CAFD9AE,Normal,Normal
9575,2025-08-19 17:01:42,29,Logout,SD73E56327CAFD9AE,Normal,Normal
9576,2025-08-20 07:25:26,38,Login,S30744C7C93982275,Normal,Normal
9577,2025-08-20 07:27:25,38,Lihat Perkara,S30744C7C93982275,Normal,Normal
9578,2025-08-20 07:28:15,38,Cari Berkas,S30744C7C93982275,Normal,Normal
9579,2025-08-20 07:31:06,38,Logout,S30744C7C93982275,Normal,Normal
9580,2025-08-20 09:10:46,79,Login,SC89CE8599DECD934,Normal,Normal
9581,2025-08-20 09:12:55,79,Lihat Perkara,SC89CE8599DECD934,Normal,Normal
9582,2025-08-20 09:14:04,79,Cari Berkas,SC89CE8599DECD934,Normal,Normal
9583,2025-08-20 09:17:00,79,Logout,SC89CE8599DECD934,Normal,Normal
9588,2025-08-20 10:56:32,85,Login,SB43BF88CC6F43468,Normal,Normal
9589,2025-08-20 10:59:19,85,Lihat Perkara,SB43BF88CC6F43468,Normal,Normal
9590,2025-08-20 11:01:14,85,Lihat Berkas,SB43BF88CC6F43468,Normal,Normal
9591,2025-08-20 11:01:48,85,Input Berkas,SB43BF88CC6F43468,Normal,Normal
9592,2025-08-20 11:02:00,85,Verifikasi,SB43BF88CC6F43468,Normal,Normal
9593,2025-08-20 11:02:42,85,Logout,SB43BF88CC6F43468,Normal,Normal
9594,2025-08-20 12:28:01,28,Login,SA6F908648AF6D268,Normal,Normal
9595,2025-08-20 12:30:50,28,Lihat Perkara,SA6F908648AF6D268,Normal,Normal
9596,2025-08-20 12:32:45,28,Cari Berkas,SA6F908648AF6D268,Normal,Normal
9597,2025-08-20 12:33:08,28,Logout,SA6F908648AF6D268,Normal,Normal
9602,2025-08-20 14:11:04,66,Login,S8025EB3697EFDFBE,Normal,Normal
9603,2025-08-20 14:11:58,66,Lihat Perkara,S8025EB3697EFDFBE,Normal,Normal
9604,2025-08-20 14:12:49,66,Cari Berkas,S8025EB3697EFDFBE,Normal,Normal
9605,2025-08-20 14:15:28,66,Logout,S8025EB3697EFDFBE,Normal,Normal
9606,2025-08-20 15:02:18,44,Login,SF6F846CE0CCC48BD,Normal,Normal
9607,2025-08-20 15:04:54,44,Lihat Perkara,SF6F846CE0CCC48BD,device_berubah,Low
9608,2025-08-20 15:07:39,44,Cari Berkas,SF6F846CE0CCC48BD,Normal,Normal
9609,2025-08-20 15:09:54,44,Logout,SF6F846CE0CCC48BD,Normal,Normal
9610,2025-08-20 16:56:02,25,Login,S58C688774897C6E2,Normal,Normal
9611,2025-08-20 16:58:21,25,Lihat Perkara,S58C688774897C6E2,Normal,Normal
9612,2025-08-20 17:00:28,25,Cari Berkas,S58C688774897C6E2,Normal,Normal
9613,2025-08-20 17:00:47,25,Logout,S58C688774897C6E2,Normal,Normal
9614,2025-08-21 03:22:09,81,Login,SD4BEE4E4204D3F55,login_luar_jam,Low
9615,2025-08-21 06:19:56,82,Login,S9623D84810B72CCF,login_luar_jam,Low
9616,2025-08-21 07:50:29,53,Login,SE6F158909B8347FE,Normal,Normal
9617,2025-08-21 07:51:41,53,Lihat Perkara,SE6F158909B8347FE,Normal,Normal
9618,2025-08-21 07:53:11,53,Cari Berkas,SE6F158909B8347FE,Normal,Normal
9619,2025-08-21 07:53:32,53,Logout,SE6F158909B8347FE,Normal,Normal
9620,2025-08-21 10:58:41,59,Login,S9784C36EC573E854,Normal,Normal
9621,2025-08-21 11:01:34,59,Lihat Perkara,S9784C36EC573E854,Normal,Normal
9622,2025-08-21 11:03:36,59,Cari Berkas,S9784C36EC573E854,Normal,Normal
9623,2025-08-21 11:04:25,59,Logout,S9784C36EC573E854,Normal,Normal
9624,2025-08-21 11:40:31,75,Login,S019C2251D59065FA,Normal,Normal
9625,2025-08-21 11:41:59,75,Lihat Perkara,S019C2251D59065FA,Normal,Normal
9626,2025-08-21 11:43:11,75,Cari Berkas,S019C2251D59065FA,Normal,Normal
9627,2025-08-21 11:45:05,75,Logout,S019C2251D59065FA,Normal,Normal
9628,2025-08-21 12:22:47,81,Lihat Perkara,SD4BEE4E4204D3F55,Normal,Normal
9629,2025-08-21 12:23:27,81,Cari Berkas,SD4BEE4E4204D3F55,Normal,Normal
9630,2025-08-21 12:25:30,81,Logout,SD4BEE4E4204D3F55,Normal,Normal
9631,2025-08-21 13:21:23,82,Lihat Perkara,S9623D84810B72CCF,Normal,Normal
9632,2025-08-21 13:24:17,82,Cari Berkas,S9623D84810B72CCF,Normal,Normal
9633,2025-08-21 13:25:24,82,Logout,S9623D84810B72CCF,Normal,Normal
9634,2025-08-21 14:15:31,67,Login,SD3D1BF0F56C438E4,Normal,Normal
9635,2025-08-21 14:17:27,67,Lihat Perkara,SD3D1BF0F56C438E4,Normal,Normal
9636,2025-08-21 14:18:01,67,Cari Berkas,SD3D1BF0F56C438E4,Normal,Normal
9637,2025-08-21 14:19:31,67,Logout,SD3D1BF0F56C438E4,device_berubah,Low
9638,2025-08-21 15:56:25,85,Login,SD95790C9E7FE3BD4,Normal,Normal
9639,2025-08-21 15:58:23,85,Lihat Perkara,SD95790C9E7FE3BD4,Normal,Normal
9640,2025-08-21 16:00:34,85,Lihat Berkas,SD95790C9E7FE3BD4,Normal,Normal
9641,2025-08-21 16:02:36,85,Input Berkas,SD95790C9E7FE3BD4,Normal,Normal
9642,2025-08-21 16:04:20,85,Verifikasi,SD95790C9E7FE3BD4,Normal,Normal
9643,2025-08-21 16:04:46,85,Logout,SD95790C9E7FE3BD4,Normal,Normal
9644,2025-08-22 07:46:19,81,Login,S739CAFA51BFC270C,Normal,Normal
9645,2025-08-22 07:47:31,81,Lihat Perkara,S739CAFA51BFC270C,Normal,Normal
9647,2025-08-22 07:49:53,81,Cari Berkas,S739CAFA51BFC270C,Normal,Normal
9651,2025-08-22 07:52:20,81,Logout,S739CAFA51BFC270C,Normal,Normal
9652,2025-08-22 07:56:37,74,Login,SF8B9F8FEA2B9C395,Normal,Normal
9653,2025-08-22 07:58:51,74,Lihat Perkara,SF8B9F8FEA2B9C395,device_berubah,Low
9654,2025-08-22 07:59:15,74,Cari Berkas,SF8B9F8FEA2B9C395,Normal,Normal
9655,2025-08-22 08:00:59,74,Logout,SF8B9F8FEA2B9C395,Normal,Normal
9656,2025-08-22 09:34:55,38,Login,SE65DD44355082167,Normal,Normal
9657,2025-08-22 09:35:08,38,Lihat Perkara,SE65DD44355082167,Normal,Normal
9658,2025-08-22 09:38:08,38,Cari Berkas,SE65DD44355082167,ip_berubah,Low
9659,2025-08-22 09:40:19,38,Logout,SE65DD44355082167,Normal,Normal
9660,2025-08-22 11:09:23,6,Login,S0D325A89AA088F0D,Normal,Normal
9661,2025-08-22 11:11:06,6,Lihat Perkara,S0D325A89AA088F0D,Normal,Normal
9662,2025-08-22 11:13:56,6,Lihat Berkas,S0D325A89AA088F0D,Normal,Normal
9663,2025-08-22 11:15:57,6,Input Berkas,S0D325A89AA088F0D,Normal,Normal
9664,2025-08-22 11:17:40,6,Verifikasi,S0D325A89AA088F0D,ip_berubah,Low
9665,2025-08-22 11:20:13,6,Logout,S0D325A89AA088F0D,Normal,Normal
9670,2025-08-22 13:24:38,35,Login,S4C5A358748C5D75F,Normal,Normal
9671,2025-08-22 13:26:35,35,Lihat Perkara,S4C5A358748C5D75F,Normal,Normal
9672,2025-08-22 13:27:33,35,Cari Berkas,S4C5A358748C5D75F,Normal,Normal
9673,2025-08-22 13:27:59,35,Logout,S4C5A358748C5D75F,Normal,Normal
9674,2025-08-22 13:52:18,58,Login,SF44209B1C3E71329,Normal,Normal
9675,2025-08-22 13:53:47,58,Lihat Perkara,SF44209B1C3E71329,Normal,Normal
9676,2025-08-22 13:55:28,58,Cari Berkas,SF44209B1C3E71329,Normal,Normal
9677,2025-08-22 13:57:07,58,Logout,SF44209B1C3E71329,Normal,Normal
9682,2025-08-22 14:32:15,78,Login,SFFC19EF6A61F135F,Normal,Normal
9683,2025-08-22 14:34:10,78,Lihat Perkara,SFFC19EF6A61F135F,Normal,Normal
9684,2025-08-22 14:35:50,78,Cari Berkas,SFFC19EF6A61F135F,Normal,Normal
9685,2025-08-22 14:37:30,78,Logout,SFFC19EF6A61F135F,Normal,Normal
9690,2025-08-23 00:23:46,67,Login,S68C87ED8EB035CDA,login_luar_jam,Low
9691,2025-08-23 07:07:00,28,Login,S377919832E285C72,Normal,Normal
9692,2025-08-23 07:09:25,28,Lihat Perkara,S377919832E285C72,Normal,Normal
9693,2025-08-23 07:11:10,28,Cari Berkas,S377919832E285C72,Normal,Normal
9694,2025-08-23 07:11:40,28,Logout,S377919832E285C72,Normal,Normal
9695,2025-08-23 07:42:41,66,Login,SF60FDBF223B8F542,Normal,Normal
9696,2025-08-23 07:44:32,66,Lihat Perkara,SF60FDBF223B8F542,Normal,Normal
9697,2025-08-23 07:46:24,66,Cari Berkas,SF60FDBF223B8F542,device_berubah,Low
9698,2025-08-23 07:47:48,66,Logout,SF60FDBF223B8F542,Normal,Normal
9699,2025-08-23 08:08:00,65,Login,S3DAF6854B7E088CB,Normal,Normal
9700,2025-08-23 08:09:07,65,Lihat Perkara,S3DAF6854B7E088CB,Normal,Normal
9701,2025-08-23 08:10:52,65,Cari Berkas,S3DAF6854B7E088CB,Normal,Normal
9702,2025-08-23 08:12:28,65,Logout,S3DAF6854B7E088CB,device_berubah,Low
9703,2025-08-23 09:01:23,27,Login,SF99F5C063A24DE17,Normal,Normal
9704,2025-08-23 09:02:03,27,Lihat Perkara,SF99F5C063A24DE17,device_berubah,Low
9705,2025-08-23 09:04:33,27,Cari Berkas,SF99F5C063A24DE17,Normal,Normal
9706,2025-08-23 09:05:58,27,Logout,SF99F5C063A24DE17,Normal,Normal
9717,2025-08-23 10:20:28,38,Login,SD5CB20A369CBFC4E,Normal,Normal
9718,2025-08-23 10:21:42,38,Lihat Perkara,SD5CB20A369CBFC4E,Normal,Normal
9719,2025-08-23 10:23:03,38,Cari Berkas,SD5CB20A369CBFC4E,Normal,Normal
9720,2025-08-23 10:24:49,38,Logout,SD5CB20A369CBFC4E,Normal,Normal
9721,2025-08-23 14:36:14,65,Login,S1E22ADE1A3E6BBFD,Normal,Normal
9722,2025-08-23 14:36:31,65,Lihat Perkara,S1E22ADE1A3E6BBFD,Normal,Normal
9723,2025-08-23 14:39:25,65,Cari Berkas,S1E22ADE1A3E6BBFD,Normal,Normal
9724,2025-08-23 14:41:28,65,Logout,S1E22ADE1A3E6BBFD,Normal,Normal
9725,2025-08-23 14:52:26,54,Login,S6F6A62E37108C26C,Normal,Normal
9726,2025-08-23 14:54:24,54,Lihat Perkara,S6F6A62E37108C26C,Normal,Normal
9727,2025-08-23 14:56:16,54,Lihat Berkas,S6F6A62E37108C26C,ip_berubah,Low
9728,2025-08-23 14:56:40,54,Input Berkas,S6F6A62E37108C26C,Normal,Normal
9729,2025-08-23 14:59:26,54,Verifikasi,S6F6A62E37108C26C,Normal,Normal
9730,2025-08-23 14:59:56,54,Logout,S6F6A62E37108C26C,Normal,Normal
9731,2025-08-23 16:25:28,67,Lihat Perkara,S68C87ED8EB035CDA,Normal,Normal
9732,2025-08-23 16:25:45,67,Cari Berkas,S68C87ED8EB035CDA,Normal,Normal
9733,2025-08-23 16:27:48,67,Logout,S68C87ED8EB035CDA,Normal,Normal
9734,2025-08-24 07:16:50,35,Login,S9B5FFA2D636F1E3D,Normal,Normal
9735,2025-08-24 07:19:15,35,Lihat Perkara,S9B5FFA2D636F1E3D,Normal,Normal
9736,2025-08-24 07:20:24,35,Cari Berkas,S9B5FFA2D636F1E3D,device_berubah,Low
9737,2025-08-24 07:22:52,35,Logout,S9B5FFA2D636F1E3D,Normal,Normal
9738,2025-08-24 08:17:25,77,Login,S82F1417E2A6B5DAE,Normal,Normal
9739,2025-08-24 08:18:56,77,Lihat Perkara,S82F1417E2A6B5DAE,Normal,Normal
9740,2025-08-24 08:20:43,77,Cari Berkas,S82F1417E2A6B5DAE,Normal,Normal
9741,2025-08-24 08:22:26,77,Logout,S82F1417E2A6B5DAE,Normal,Normal
9746,2025-08-24 09:14:28,21,Login,SB901AEC951BED16C,Normal,Normal
9747,2025-08-24 09:17:04,21,Lihat Perkara,SB901AEC951BED16C,Normal,Normal
9748,2025-08-24 09:17:34,21,Cari Berkas,SB901AEC951BED16C,Normal,Normal
9749,2025-08-24 09:20:28,21,Logout,SB901AEC951BED16C,Normal,Normal
9750,2025-08-24 15:32:04,84,Login,S70CF8953647F45AD,Normal,Normal
9751,2025-08-24 15:32:29,84,Dashboard,S70CF8953647F45AD,Normal,Normal
9752,2025-08-24 15:34:04,84,Kelola User,S70CF8953647F45AD,Normal,Normal
9753,2025-08-24 15:35:46,84,Kelola Kode Klasifikasi,S70CF8953647F45AD,Normal,Normal
9754,2025-08-24 15:37:12,84,Logout,S70CF8953647F45AD,Normal,Normal
9755,2025-08-25 01:15:15,41,Login,SE6A4AB122857D66D,login_luar_jam,Low
9760,2025-08-25 09:58:35,55,Login,SEA298975997674D4,Normal,Normal
9761,2025-08-25 10:01:09,55,Lihat Perkara,SEA298975997674D4,Normal,Normal
9762,2025-08-25 10:02:55,55,Lihat Berkas,SEA298975997674D4,Normal,Normal
9763,2025-08-25 10:03:51,55,Input Berkas,SEA298975997674D4,Normal,Normal
9764,2025-08-25 10:05:45,55,Verifikasi,SEA298975997674D4,Normal,Normal
9765,2025-08-25 10:06:53,55,Logout,SEA298975997674D4,Normal,Normal
9766,2025-08-25 10:17:27,41,Lihat Perkara,SE6A4AB122857D66D,Normal,Normal
9767,2025-08-25 10:19:15,41,Cari Berkas,SE6A4AB122857D66D,peminjaman_massal,High
9768,2025-08-25 10:21:15,41,Logout,SE6A4AB122857D66D,Normal,Normal
9769,2025-08-25 10:57:35,58,Login,S5C9E15682D4845BC,Normal,Normal
9770,2025-08-25 10:59:40,58,Lihat Perkara,S5C9E15682D4845BC,Normal,Normal
9771,2025-08-25 11:02:10,58,Cari Berkas,S5C9E15682D4845BC,Normal,Normal
9772,2025-08-25 11:04:19,58,Logout,S5C9E15682D4845BC,Normal,Normal
9773,2025-08-25 11:13:14,86,Login,SF55DCE6D6D268B37,Normal,Normal
9774,2025-08-25 11:15:07,86,Lihat Perkara,SF55DCE6D6D268B37,Normal,Normal
9775,2025-08-25 11:17:58,86,Cari Berkas,SF55DCE6D6D268B37,Normal,Normal
9776,2025-08-25 11:18:55,86,Logout,SF55DCE6D6D268B37,device_berubah,Low
9777,2025-08-25 11:25:50,61,Login,SE6BDF44B823C128C,Normal,Normal
9778,2025-08-25 11:28:50,61,Lihat Perkara,SE6BDF44B823C128C,Normal,Normal
9779,2025-08-25 11:31:03,61,Cari Berkas,SE6BDF44B823C128C,Normal,Normal
9780,2025-08-25 11:31:30,61,Logout,SE6BDF44B823C128C,Normal,Normal
9781,2025-08-25 12:47:30,31,Login,S445D9A8746573D38,Normal,Normal
9782,2025-08-25 12:48:04,31,Lihat Perkara,S445D9A8746573D38,Normal,Normal
9783,2025-08-25 12:49:10,31,Cari Berkas,S445D9A8746573D38,Normal,Normal
9784,2025-08-25 12:50:17,31,Logout,S445D9A8746573D38,Normal,Normal
9785,2025-08-26 01:49:27,41,Login,S4EED412473B0D676,login_luar_jam,Low
9787,2025-08-26 06:08:38,48,Login,S4B46EF3395E7F614,login_luar_jam,Low
9793,2025-08-26 08:07:26,51,Login,S8C8CCF887022906E,Normal,Normal
9794,2025-08-26 08:09:27,51,Lihat Perkara,S8C8CCF887022906E,Normal,Normal
9795,2025-08-26 08:11:29,51,Cari Berkas,S8C8CCF887022906E,Normal,Normal
9796,2025-08-26 08:14:25,51,Logout,S8C8CCF887022906E,Normal,Normal
9801,2025-08-26 09:10:48,48,Lihat Perkara,S4B46EF3395E7F614,Normal,Normal
9802,2025-08-26 09:11:11,48,Lihat Berkas,S4B46EF3395E7F614,Normal,Normal
9804,2025-08-26 09:14:03,48,Input Berkas,S4B46EF3395E7F614,Normal,Normal
9806,2025-08-26 09:16:42,48,Verifikasi,S4B46EF3395E7F614,Normal,Normal
9809,2025-08-26 09:19:20,48,Logout,S4B46EF3395E7F614,Normal,Normal
9810,2025-08-26 09:48:10,22,Login,S650535C18A8AF129,Normal,Normal
9811,2025-08-26 09:48:59,22,Lihat Perkara,S650535C18A8AF129,Normal,Normal
9812,2025-08-26 09:50:53,22,Cari Berkas,S650535C18A8AF129,Normal,Normal
9813,2025-08-26 09:53:52,22,Logout,S650535C18A8AF129,Normal,Normal
9814,2025-08-26 10:00:25,83,Login,S66A0ED0444E65AAA,Normal,Normal
9815,2025-08-26 10:00:37,83,Lihat Perkara,S66A0ED0444E65AAA,Normal,Normal
9816,2025-08-26 10:01:00,83,Cari Berkas,S66A0ED0444E65AAA,Normal,Normal
9817,2025-08-26 10:03:07,83,Logout,S66A0ED0444E65AAA,Normal,Normal
9818,2025-08-26 10:43:09,86,Login,SEE736789CCFE6343,Normal,Normal
9821,2025-08-26 10:46:05,86,Lihat Perkara,SEE736789CCFE6343,Normal,Normal
9823,2025-08-26 10:48:38,86,Cari Berkas,SEE736789CCFE6343,aktivitas_terlalu_cepat,Medium
9826,2025-08-26 10:50:55,86,Logout,SEE736789CCFE6343,Normal,Normal
9828,2025-08-26 11:50:07,41,Lihat Perkara,S4EED412473B0D676,Normal,Normal
9829,2025-08-26 11:50:40,41,Cari Berkas,S4EED412473B0D676,Normal,Normal
9830,2025-08-26 11:51:30,41,Logout,S4EED412473B0D676,Normal,Normal
9831,2025-08-26 13:45:13,28,Login,S1333F00EC2F6B14D,Normal,Normal
9832,2025-08-26 13:48:09,28,Lihat Perkara,S1333F00EC2F6B14D,Normal,Normal
9833,2025-08-26 13:50:24,28,Cari Berkas,S1333F00EC2F6B14D,Normal,Normal
9834,2025-08-26 13:52:23,28,Logout,S1333F00EC2F6B14D,Normal,Normal
9835,2025-08-26 14:33:22,29,Login,S79C6C757F7FEB735,ip_berubah,Low
9836,2025-08-26 14:35:49,29,Lihat Perkara,S79C6C757F7FEB735,Normal,Normal
9837,2025-08-26 14:37:51,29,Cari Berkas,S79C6C757F7FEB735,aktivitas_terlalu_cepat,Medium
9838,2025-08-26 14:38:35,29,Logout,S79C6C757F7FEB735,Normal,Normal
9839,2025-08-26 16:40:08,73,Login,SCD29A36F222282E1,Normal,Normal
9840,2025-08-26 16:42:41,73,Lihat Perkara,SCD29A36F222282E1,Normal,Normal
9841,2025-08-26 16:45:23,73,Cari Berkas,SCD29A36F222282E1,Normal,Normal
9842,2025-08-26 16:46:54,73,Logout,SCD29A36F222282E1,Normal,Normal
9851,2025-08-27 08:47:21,71,Login,SAB4E5CFE03300EAF,Normal,Normal
9852,2025-08-27 08:48:08,71,Lihat Perkara,SAB4E5CFE03300EAF,aktivitas_terlalu_cepat,Medium
9853,2025-08-27 08:50:23,71,Cari Berkas,SAB4E5CFE03300EAF,Normal,Normal
9854,2025-08-27 08:52:41,71,Logout,SAB4E5CFE03300EAF,Normal,Normal
9855,2025-08-27 09:17:17,44,Login,SDF7FF2859A5E9518,Normal,Normal
9856,2025-08-27 09:19:03,44,Lihat Perkara,SDF7FF2859A5E9518,Normal,Normal
9857,2025-08-27 09:21:15,44,Cari Berkas,SDF7FF2859A5E9518,Normal,Normal
9858,2025-08-27 09:22:51,44,Logout,SDF7FF2859A5E9518,Normal,Normal
9859,2025-08-27 10:41:48,72,Login,S82CC32EC39E36972,Normal,Normal
9860,2025-08-27 10:42:08,72,Lihat Perkara,S82CC32EC39E36972,Normal,Normal
9861,2025-08-27 10:44:43,72,Cari Berkas,S82CC32EC39E36972,Normal,Normal
9862,2025-08-27 10:45:31,72,Logout,S82CC32EC39E36972,Normal,Normal
9868,2025-08-27 15:28:39,27,Login,SAFCC1D66CE6E4938,Normal,Normal
9870,2025-08-27 15:30:28,27,Lihat Perkara,SAFCC1D66CE6E4938,Normal,Normal
9872,2025-08-27 15:31:02,27,Cari Berkas,SAFCC1D66CE6E4938,device_berubah,Low
9874,2025-08-27 15:33:55,27,Logout,SAFCC1D66CE6E4938,Normal,Normal
9875,2025-08-27 16:08:18,40,Login,S2AD4F90C4131D33E,Normal,Normal
9876,2025-08-27 16:10:56,40,Lihat Perkara,S2AD4F90C4131D33E,Normal,Normal
9877,2025-08-27 16:12:00,40,Cari Berkas,S2AD4F90C4131D33E,Normal,Normal
9878,2025-08-27 16:14:52,40,Logout,S2AD4F90C4131D33E,Normal,Normal
9880,2025-08-28 04:20:12,35,Login,S619C4A06F5D68C8F,login_luar_jam,Low
9881,2025-08-28 07:29:18,50,Login,SB77B13350E4DBFB2,Normal,Normal
9882,2025-08-28 07:31:39,50,Lihat Perkara,SB77B13350E4DBFB2,Normal,Normal
9883,2025-08-28 07:31:54,50,Cari Berkas,SB77B13350E4DBFB2,Normal,Normal
9884,2025-08-28 07:33:50,50,Logout,SB77B13350E4DBFB2,Normal,Normal
9885,2025-08-28 07:40:58,23,Login,S8651D059D5F67432,Normal,Normal
9886,2025-08-28 07:43:21,23,Lihat Perkara,S8651D059D5F67432,Normal,Normal
9887,2025-08-28 07:46:03,23,Cari Berkas,S8651D059D5F67432,Normal,Normal
9888,2025-08-28 07:47:24,23,Logout,S8651D059D5F67432,Normal,Normal
9897,2025-08-28 11:20:55,35,Lihat Perkara,S619C4A06F5D68C8F,Normal,Normal
9898,2025-08-28 11:21:08,35,Cari Berkas,S619C4A06F5D68C8F,Normal,Normal
9899,2025-08-28 11:22:29,35,Logout,S619C4A06F5D68C8F,Normal,Normal
9907,2025-08-28 15:47:27,65,Login,S4A8435EDEB8DEB4E,Normal,Normal
9908,2025-08-28 15:47:48,65,Lihat Perkara,S4A8435EDEB8DEB4E,durasi_tidak_wajar,Medium
9909,2025-08-28 15:50:24,65,Cari Berkas,S4A8435EDEB8DEB4E,Normal,Normal
9910,2025-08-28 15:50:36,65,Logout,S4A8435EDEB8DEB4E,Normal,Normal
9912,2025-08-29 04:12:51,47,Login,S41D4F2EC49F7FDC5,login_luar_jam,Low
9922,2025-08-29 08:10:51,41,Login,S14D72283BA303CCE,Normal,Normal
9923,2025-08-29 08:11:43,41,Lihat Perkara,S14D72283BA303CCE,Normal,Normal
9924,2025-08-29 08:14:03,41,Cari Berkas,S14D72283BA303CCE,Normal,Normal
9925,2025-08-29 08:15:52,41,Logout,S14D72283BA303CCE,Normal,Normal
9926,2025-08-29 09:12:09,73,Login,S0E772F0901361B8B,Normal,Normal
9927,2025-08-29 09:15:00,73,Lihat Perkara,S0E772F0901361B8B,Normal,Normal
9928,2025-08-29 09:15:47,73,Cari Berkas,S0E772F0901361B8B,Normal,Normal
9929,2025-08-29 09:17:24,73,Logout,S0E772F0901361B8B,Normal,Normal
9930,2025-08-29 10:31:55,54,Login,SCF01F944F7315749,Normal,Normal
9931,2025-08-29 10:33:39,54,Lihat Perkara,SCF01F944F7315749,Normal,Normal
9932,2025-08-29 10:36:15,54,Lihat Berkas,SCF01F944F7315749,Normal,Normal
9933,2025-08-29 10:38:17,54,Input Berkas,SCF01F944F7315749,Normal,Normal
9934,2025-08-29 10:40:25,54,Verifikasi,SCF01F944F7315749,Normal,Normal
9935,2025-08-29 10:40:50,75,Login,SA243D59D90D70DFB,Normal,Normal
9936,2025-08-29 10:41:47,54,Logout,SCF01F944F7315749,Normal,Normal
9937,2025-08-29 10:43:12,75,Lihat Perkara,SA243D59D90D70DFB,Normal,Normal
9938,2025-08-29 10:44:12,75,Cari Berkas,SA243D59D90D70DFB,Normal,Normal
9940,2025-08-29 10:45:22,75,Logout,SA243D59D90D70DFB,Normal,Normal
9944,2025-08-29 11:15:26,47,Lihat Perkara,S41D4F2EC49F7FDC5,Normal,Normal
9945,2025-08-29 11:16:03,47,Cari Berkas,S41D4F2EC49F7FDC5,Normal,Normal
9946,2025-08-29 11:16:31,47,Logout,S41D4F2EC49F7FDC5,Normal,Normal
