source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,anomaly_type,severity,base_record_id,mutated_features,raw_before,raw_after,primary_joint_combination,primary_joint_frequency,primary_rarity_score,threat_rationale,preprocessing_status
SYNTHETIC,synth_6612,49,Kelola User,Berhasil,PC Windows,8.8.8.8,1407.0,1.0,2025-06-11T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_6612,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.254"", ""durasi_ms"": 1407.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-11 11:37:14""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1407.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-11T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_6770,70,Kelola User,Berhasil,iPhone,8.8.8.8,4779.0,9.0,2025-06-15T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_6770,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.226"", ""durasi_ms"": 4779.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-06-15 10:46:04""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4779.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-06-15T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_14842,67,Kelola User,Berhasil,PC Windows,8.8.8.8,4585.0,7.0,2025-12-27T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_14842,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.104"", ""durasi_ms"": 4585.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-12-27 16:12:33""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4585.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-12-27T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_2581,18,Kelola User,Berhasil,Windows,8.8.8.8,849.0,6.0,2025-03-03T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_2581,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.175"", ""durasi_ms"": 849.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-03-03 14:05:33""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 849.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-03-03T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_10760,48,Kelola User,Berhasil,Laptop Windows,8.8.8.8,4040.0,2.0,2025-09-18T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_10760,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.199"", ""durasi_ms"": 4040.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-09-18 07:41:56""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4040.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-09-18T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_5055,81,Kelola User,Berhasil,Laptop Windows,8.8.8.8,912.0,1.0,2025-05-03T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_5055,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.132"", ""durasi_ms"": 912.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-03 10:16:26""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 912.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-03T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_3348,20,Kelola User,Berhasil,iPhone,8.8.8.8,4044.0,9.0,2025-03-22T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_3348,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.110"", ""durasi_ms"": 4044.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-03-22 10:34:26""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4044.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-03-22T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_3743,61,Kelola User,Berhasil,Android,8.8.8.8,328.0,1.0,2025-03-30T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_3743,"waktu,aksi,ip_address","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 328.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-30 15:34:28""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 328.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-30T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""Android"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_14872,82,Kelola User,Berhasil,Android,8.8.8.8,989.0,1.0,2025-12-28T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_14872,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.25"", ""durasi_ms"": 989.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-28 12:55:08""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 989.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-28T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""Android"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_4146,48,Kelola User,Berhasil,Laptop Windows,8.8.8.8,5715.0,2.0,2025-04-09T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_4146,"waktu,aksi,ip_address","{""aksi"": ""Verifikasi"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.199"", ""durasi_ms"": 5715.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-04-09 11:35:41""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5715.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-04-09T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_8749,23,Kelola User,Berhasil,Laptop Windows,8.8.8.8,3068.0,2.0,2025-07-30T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_8749,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.131"", ""durasi_ms"": 3068.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-07-30 10:40:47""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3068.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-07-30T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_10073,32,Kelola User,Gagal,PC Windows,8.8.8.8,1149.0,1.0,2025-09-01T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_10073,"waktu,aksi,ip_address","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.41"", ""durasi_ms"": 1149.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-01 07:20:43""}","{""aksi"": ""Kelola User"", ""status"": ""Gagal"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1149.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-01T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_10351,27,Kelola User,Berhasil,Laptop Windows,8.8.8.8,829.0,1.0,2025-09-07T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_10351,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.116"", ""durasi_ms"": 829.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-07 16:13:45""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 829.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-07T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_3369,55,Kelola User,Berhasil,PC Windows,8.8.8.8,6385.0,1.0,2025-03-22T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_3369,"waktu,aksi,ip_address","{""aksi"": ""Verifikasi"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.92"", ""durasi_ms"": 6385.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-22 12:07:31""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 6385.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-22T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_3774,78,Kelola User,Berhasil,iPhone,8.8.8.8,4415.0,1.0,2025-03-31T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_3774,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.111"", ""durasi_ms"": 4415.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-31 15:56:33""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4415.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-31T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_6202,19,Kelola User,Berhasil,iPhone,8.8.8.8,1168.0,5.0,2025-06-01T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_6202,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.24"", ""durasi_ms"": 1168.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-06-01 08:32:19""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1168.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-06-01T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_13868,38,Kelola User,Berhasil,PC Windows,8.8.8.8,5809.0,4.0,2025-12-03T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_13868,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.208"", ""durasi_ms"": 5809.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-12-03 08:55:27""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5809.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-12-03T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_6478,60,Kelola User,Berhasil,Laptop Windows,8.8.8.8,3966.0,4.0,2025-06-07T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_6478,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 3966.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-06-07 15:06:16""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3966.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-06-07T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_2633,39,Kelola User,Berhasil,Windows,8.8.8.8,985.0,1.0,2025-03-04T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_2633,"waktu,aksi,ip_address","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.188"", ""durasi_ms"": 985.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-04 09:38:06""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 985.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-04T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_2688,84,Kelola User,Berhasil,Windows,8.8.8.8,534.0,1.0,2025-03-05T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_2688,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.41"", ""durasi_ms"": 534.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-05 10:14:38""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 534.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-05T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_14796,22,Kelola User,Berhasil,Windows,8.8.8.8,670.0,1.0,2025-12-26T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_14796,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.57"", ""durasi_ms"": 670.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-26 10:12:00""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 670.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-26T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_11807,72,Kelola User,Berhasil,Android,8.8.8.8,2324.0,8.0,2025-10-13T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_11807,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.103"", ""durasi_ms"": 2324.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-10-13 09:50:34""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2324.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-10-13T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""Android"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_9637,67,Kelola User,Berhasil,PC Windows,8.8.8.8,4385.0,2.0,2025-08-21T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_9637,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.104"", ""durasi_ms"": 4385.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-08-21 14:18:01""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4385.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-08-21T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_14615,75,Kelola User,Berhasil,Laptop Windows,8.8.8.8,953.0,1.0,2025-12-21T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_14615,"waktu,aksi,ip_address","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.192"", ""durasi_ms"": 953.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-21 14:57:12""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 953.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-21T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_9576,29,Kelola User,Berhasil,Windows,8.8.8.8,1279.0,1.0,2025-08-19T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_9576,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.196"", ""durasi_ms"": 1279.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-19 17:01:42""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1279.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-19T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_1632,44,Kelola User,Berhasil,iPhone,8.8.8.8,1419.0,1.0,2025-02-08T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_1632,"waktu,aksi,ip_address","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.228"", ""durasi_ms"": 1419.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-08 13:32:13""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1419.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-08T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_1697,52,Kelola User,Berhasil,Windows,8.8.8.8,3090.0,5.0,2025-02-09T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_1697,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 3090.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-02-09 16:25:05""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3090.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-02-09T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_594,32,Kelola User,Berhasil,PC Windows,8.8.8.8,945.0,9.0,2025-01-14T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_594,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.41"", ""durasi_ms"": 945.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-01-14 15:28:18""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 945.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-01-14T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_14343,49,Kelola User,Berhasil,PC Windows,8.8.8.8,4819.0,3.0,2025-12-14T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_14343,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.254"", ""durasi_ms"": 4819.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-12-14 16:56:46""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4819.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-12-14T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_7934,56,Kelola User,Berhasil,Laptop Windows,8.8.8.8,1419.0,1.0,2025-07-13T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_7934,"waktu,aksi,ip_address","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.173"", ""durasi_ms"": 1419.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-13 08:30:13""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1419.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-13T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_5472,54,Kelola User,Berhasil,PC Windows,8.8.8.8,2899.0,8.0,2025-05-15T19:00:00+00:00,False,Normal,ANOMALY_V5,offhours_sensitive_external_access,Moderate,synth_5472,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 2899.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-05-15 08:48:24""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2899.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-05-15T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,off-hours sensitive access via external network,PASS_RAW_TO_PROCESS_RECORD
