user_id,activity,status,device,ip_address,duration_ms,object_count,hour,day_of_week,source_type,source_id,candidate_type,anomaly_type,severity,mutated_features,num_mutated_features,source_record_id
45.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,2.0,0.6931471805599453,15,1,SYNTHETIC,synth_12146,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_12146
54.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,16.0,2.3978952727983707,23,6,SYNTHETIC,synth_241,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_241
32.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,8.0,1.791759469228055,20,3,SYNTHETIC,synth_5770,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_5770
66.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,7.0,0.6931471805599453,15,6,SYNTHETIC,synth_7433,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_7433
54.0,Kelola Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,15.0,2.302585092994046,20,3,SYNTHETIC,synth_4690,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4690
84.0,Kelola User,Gagal,Virtual Machine,Private Network 192.168.x.x,12.0,1.9459101490553128,20,6,SYNTHETIC,synth_10046,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_10046
46.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,10.0,1.791759469228055,17,5,SYNTHETIC,synth_1095,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_1095
30.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,8.0,0.6931471805599453,15,0,SYNTHETIC,synth_3760,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_3760
56.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,8.0,1.0986122886681098,20,2,SYNTHETIC,synth_13890,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_13890
77.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,1.0,0.6931471805599453,14,0,SYNTHETIC,synth_13291,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_13291
73.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,7.0,2.19722457733622,23,1,SYNTHETIC,synth_9841,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_9841
57.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,13.0,1.6094379124341005,14,5,SYNTHETIC,synth_11364,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_11364
25.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,11.0,1.6094379124341005,23,4,SYNTHETIC,synth_14027,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_14027
55.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,9.0,0.6931471805599453,22,1,SYNTHETIC,synth_9564,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_9564
85.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,3.0,0.6931471805599453,21,2,SYNTHETIC,synth_4655,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4655
84.0,Kelola Perkara,Gagal,Virtual Machine,Localhost / Loopback,9.0,0.6931471805599453,15,1,REAL_DB,real_db_279,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,real_db_279
61.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,12.0,0.6931471805599453,16,5,SYNTHETIC,synth_9991,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_9991
1.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,17.0,0.6931471805599453,20,6,SYNTHETIC,synth_8306,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8306
29.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,13.0,0.6931471805599453,14,2,SYNTHETIC,synth_13611,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_13611
52.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,18.0,0.6931471805599453,21,6,SYNTHETIC,synth_7448,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_7448
26.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,11.0,2.19722457733622,16,3,SYNTHETIC,synth_8809,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8809
55.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,1.0,1.6094379124341005,17,1,SYNTHETIC,synth_9821,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_9821
29.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,4.0,0.6931471805599453,21,6,SYNTHETIC,synth_7972,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_7972
24.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,9.0,0.6931471805599453,17,5,SYNTHETIC,synth_9158,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_9158
18.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,6.0,1.0986122886681098,17,1,SYNTHETIC,synth_6561,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_6561
25.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,19.0,1.0986122886681098,14,4,SYNTHETIC,synth_8839,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8839
20.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,9.0,0.6931471805599453,23,2,SYNTHETIC,synth_4934,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4934
32.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,2.0,1.6094379124341005,21,0,SYNTHETIC,synth_3119,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_3119
84.0,Laporan & Anomali,Gagal,Virtual Machine,Private Network 192.168.x.x,4.0,1.6094379124341005,23,5,SYNTHETIC,synth_11426,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_11426
30.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,20.0,0.6931471805599453,17,0,SYNTHETIC,synth_10915,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_10915
56.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,14.0,2.302585092994046,20,6,SYNTHETIC,synth_7102,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_7102
77.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,12.0,0.6931471805599453,20,3,SYNTHETIC,synth_11036,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_11036
86.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,11.0,2.302585092994046,17,2,SYNTHETIC,synth_3191,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_3191
72.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,14.0,2.3978952727983707,16,4,SYNTHETIC,synth_7614,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_7614
49.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,20.0,0.6931471805599453,20,1,SYNTHETIC,synth_13060,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_13060
27.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,17.0,1.0986122886681098,21,1,SYNTHETIC,synth_4114,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4114
71.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,4.0,0.6931471805599453,18,5,SYNTHETIC,synth_1983,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_1983
59.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,13.0,2.079441541679836,15,6,SYNTHETIC,synth_9481,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_9481
69.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,19.0,0.6931471805599453,23,0,SYNTHETIC,synth_8956,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8956
83.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,7.0,2.3978952727983707,18,6,SYNTHETIC,synth_7965,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_7965
68.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,9.0,2.079441541679836,18,1,SYNTHETIC,synth_14137,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_14137
37.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,2.0,0.6931471805599453,19,2,SYNTHETIC,synth_4914,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4914
65.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,14.0,0.6931471805599453,21,0,SYNTHETIC,synth_3768,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_3768
44.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,1.0,1.9459101490553128,15,4,SYNTHETIC,synth_10787,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_10787
36.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,17.0,1.3862943611198906,15,3,SYNTHETIC,synth_6960,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_6960
54.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,18.0,1.0986122886681098,23,2,SYNTHETIC,synth_6643,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_6643
23.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,7.0,0.6931471805599453,17,2,SYNTHETIC,synth_8451,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8451
49.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,12.0,2.079441541679836,23,3,SYNTHETIC,synth_4976,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4976
37.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,14.0,1.3862943611198906,17,5,SYNTHETIC,synth_14276,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_14276
52.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,3.0,2.079441541679836,17,2,SYNTHETIC,synth_3569,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_3569
28.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,11.0,1.3862943611198906,22,4,SYNTHETIC,synth_3018,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_3018
32.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,20.0,0.6931471805599453,23,1,SYNTHETIC,synth_8084,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8084
42.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,11.0,1.791759469228055,21,6,SYNTHETIC,synth_516,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_516
86.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,4.0,0.6931471805599453,15,0,SYNTHETIC,synth_8673,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8673
45.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,10.0,0.6931471805599453,14,6,SYNTHETIC,synth_193,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_193
6.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,17.0,0.6931471805599453,21,5,SYNTHETIC,synth_1125,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_1125
22.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,10.0,0.6931471805599453,18,6,SYNTHETIC,synth_10335,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_10335
71.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,14.0,0.6931471805599453,14,4,SYNTHETIC,synth_126,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_126
79.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,11.0,0.6931471805599453,23,6,SYNTHETIC,synth_7997,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_7997
63.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,13.0,0.6931471805599453,20,6,SYNTHETIC,synth_9186,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_9186
81.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,10.0,0.6931471805599453,19,2,SYNTHETIC,synth_8131,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8131
36.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,18.0,0.6931471805599453,14,6,SYNTHETIC,synth_6758,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_6758
77.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,5.0,0.6931471805599453,22,2,SYNTHETIC,synth_1844,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_1844
57.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,7.0,1.791759469228055,21,5,SYNTHETIC,synth_5873,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_5873
86.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,14.0,0.6931471805599453,18,5,SYNTHETIC,synth_4521,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4521
43.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,13.0,0.6931471805599453,21,3,SYNTHETIC,synth_2448,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_2448
43.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,6.0,2.19722457733622,22,2,SYNTHETIC,synth_42,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_42
65.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,20.0,0.6931471805599453,21,1,SYNTHETIC,synth_4406,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4406
56.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,19.0,0.6931471805599453,16,3,SYNTHETIC,synth_4678,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4678
49.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,10.0,0.6931471805599453,14,3,SYNTHETIC,synth_54,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_54
1.0,Kelola User,Gagal,Virtual Machine,Private Network 192.168.x.x,13.0,2.302585092994046,18,1,SYNTHETIC,synth_7199,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_7199
35.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,18.0,2.19722457733622,19,1,SYNTHETIC,synth_6575,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_6575
55.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,1.0,1.791759469228055,16,3,SYNTHETIC,synth_8803,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8803
86.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,10.0,0.6931471805599453,16,1,SYNTHETIC,synth_6555,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_6555
40.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,10.0,0.6931471805599453,21,5,SYNTHETIC,synth_2780,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_2780
1.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,7.0,0.6931471805599453,14,2,SYNTHETIC,synth_2379,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_2379
80.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,14.0,2.3978952727983707,19,4,SYNTHETIC,synth_6707,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_6707
20.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,19.0,0.6931471805599453,14,0,SYNTHETIC,synth_4039,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4039
23.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,20.0,2.3978952727983707,22,3,SYNTHETIC,synth_13660,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_13660
79.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,11.0,2.19722457733622,14,2,SYNTHETIC,synth_5164,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_5164
65.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,15.0,0.6931471805599453,19,1,SYNTHETIC,synth_10707,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_10707
44.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,15.0,0.6931471805599453,17,4,SYNTHETIC,synth_2201,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_2201
40.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,15.0,1.9459101490553128,20,0,SYNTHETIC,synth_9536,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_9536
54.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,7.0,0.6931471805599453,17,1,SYNTHETIC,synth_7189,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_7189
78.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,17.0,0.6931471805599453,22,0,SYNTHETIC,synth_3774,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_3774
26.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,16.0,2.079441541679836,21,3,SYNTHETIC,synth_1554,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_1554
64.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,6.0,0.6931471805599453,18,2,SYNTHETIC,synth_963,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_963
52.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,3.0,0.6931471805599453,22,5,SYNTHETIC,synth_8633,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8633
78.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,10.0,2.3978952727983707,23,1,SYNTHETIC,synth_8405,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8405
59.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,17.0,1.0986122886681098,16,3,SYNTHETIC,synth_3245,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_3245
39.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,20.0,0.6931471805599453,15,0,SYNTHETIC,synth_4046,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_4046
32.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,11.0,0.6931471805599453,14,0,SYNTHETIC,synth_10073,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_10073
78.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,3.0,0.6931471805599453,17,6,SYNTHETIC,synth_2264,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_2264
84.0,Laporan & Anomali,Gagal,Virtual Machine,Private Network 192.168.x.x,8.0,1.791759469228055,16,6,SYNTHETIC,synth_3435,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_3435
21.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,10.0,1.3862943611198906,19,4,SYNTHETIC,synth_10597,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_10597
1.0,Kelola Sarana,Gagal,Virtual Machine,Localhost / Loopback,8.0,0.6931471805599453,5,3,REAL_DB,real_db_99,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,real_db_99
59.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,7.0,0.6931471805599453,20,4,SYNTHETIC,synth_14003,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_14003
48.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,5.0,2.079441541679836,18,3,SYNTHETIC,synth_14187,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_14187
6.0,Verifikasi,Gagal,Virtual Machine,Private Network 192.168.x.x,1.0,2.19722457733622,21,5,SYNTHETIC,synth_1129,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_1129
57.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,2.0,0.6931471805599453,22,0,SYNTHETIC,synth_6868,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_6868
80.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,8.0,0.6931471805599453,20,6,SYNTHETIC,synth_2546,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_2546
47.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,16.0,0.6931471805599453,15,2,SYNTHETIC,synth_7808,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_7808
52.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,20.0,1.791759469228055,23,6,SYNTHETIC,synth_1697,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_1697
77.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,3.0,0.6931471805599453,16,2,SYNTHETIC,synth_2906,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_2906
49.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,15.0,0.6931471805599453,14,4,SYNTHETIC,synth_9919,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_9919
63.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,14.0,2.079441541679836,21,2,SYNTHETIC,synth_2942,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_2942
53.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,19.0,0.6931471805599453,14,3,SYNTHETIC,synth_10503,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_10503
80.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,7.0,2.302585092994046,20,1,SYNTHETIC,synth_12180,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_12180
84.0,Kelola User,Gagal,Virtual Machine,Localhost / Loopback,13.0,0.6931471805599453,15,1,REAL_DB,real_db_252,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,real_db_252
86.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,16.0,2.3978952727983707,21,6,SYNTHETIC,synth_2288,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_2288
20.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,13.0,1.9459101490553128,23,0,SYNTHETIC,synth_2340,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_2340
29.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,8.0,0.6931471805599453,23,0,SYNTHETIC,synth_8368,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8368
40.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,5.0,0.6931471805599453,20,6,SYNTHETIC,synth_5358,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_5358
28.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,1.0,0.6931471805599453,18,0,SYNTHETIC,synth_13831,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_13831
21.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,4.0,1.6094379124341005,18,1,SYNTHETIC,synth_11857,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_11857
32.0,Akses Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,14.0,2.302585092994046,22,1,SYNTHETIC,synth_594,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_594
44.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,8.0,0.6931471805599453,16,6,SYNTHETIC,synth_10887,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_10887
37.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,6.0,1.0986122886681098,21,4,SYNTHETIC,synth_8591,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_8591
82.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,17.0,1.0986122886681098,19,5,SYNTHETIC,synth_10634,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_10634
42.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,15.0,0.6931471805599453,16,0,SYNTHETIC,synth_3478,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_3478
41.0,Logout,Gagal,Virtual Machine,Private Network 192.168.x.x,2.0,0.6931471805599453,21,6,SYNTHETIC,synth_6503,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_6503
1.0,Login,Gagal,Virtual Machine,Localhost / Loopback,18.0,0.6931471805599453,3,6,REAL_DB,real_db_342,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,real_db_342
67.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,8.0,0.6931471805599453,23,3,SYNTHETIC,synth_5238,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_5238
69.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,4.0,0.6931471805599453,22,4,SYNTHETIC,synth_6714,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_6714
6.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,15.0,2.079441541679836,23,0,SYNTHETIC,synth_9248,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_9248
76.0,Kelola Perkara,Gagal,Virtual Machine,Private Network 192.168.x.x,5.0,1.3862943611198906,21,4,SYNTHETIC,synth_11346,ANOMALY,scripted_rapid_failure,Moderate,"status,duration_ms,device",3,synth_11346
