source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,_hb,_act,_dev,_ip,_ob,_db,anomaly_type,severity,base_record_id,mutated_features,raw_before,raw_after,primary_joint_combination,primary_joint_frequency,primary_rarity_score,secondary_joint_combination,secondary_joint_frequency,secondary_rarity_score,threat_rationale,preprocessing_status,candidate_inference_status,reconstruction_mse
SYNTHETIC,synth_1671,78,Kelola User,Berhasil,iPhone,8.8.8.8,2672.0,4.0,2025-02-09T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,iOS,Private Network 192.168.x.x,"(0.999, 6.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_1671,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.111"", ""durasi_ms"": 2672.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-02-09 11:23:06""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2672.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-02-09T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.9110315
SYNTHETIC,synth_2774,63,Kelola User,Berhasil,iPhone,8.8.8.8,1000.0,3.0,2025-03-08T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Logout,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",offhours_sensitive_external_access,Moderate,synth_2774,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.58"", ""durasi_ms"": 1000.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-03-08 14:09:35""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1000.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-03-08T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.9838388
SYNTHETIC,synth_7136,43,Kelola User,Berhasil,iPhone,8.8.8.8,2559.0,1.0,2025-06-23T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Login,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_7136,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.77"", ""durasi_ms"": 2559.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-23 09:34:01""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2559.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-23T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.868416
SYNTHETIC,synth_2178,46,Kelola User,Berhasil,Laptop Windows,8.8.8.8,2697.0,6.0,2025-02-20T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Login,iOS,Private Network 192.168.x.x,"(0.999, 6.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_2178,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.182"", ""durasi_ms"": 2697.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-02-20 11:06:25""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2697.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-02-20T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.0483508
SYNTHETIC,synth_14364,46,Kelola User,Berhasil,Laptop Windows,8.8.8.8,846.0,1.0,2025-12-15T19:00:00+00:00,False,Normal,ANOMALY_V4,,,,,"(0.999, 6.0]","(788.0, 1266.6]",offhours_sensitive_external_access,Moderate,synth_14364,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.182"", ""durasi_ms"": 846.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-15 10:31:18""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 846.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-15T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.1425318
SYNTHETIC,synth_880,76,Kelola User,Berhasil,iPhone,8.8.8.8,850.0,4.0,2025-01-21T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",offhours_sensitive_external_access,Moderate,synth_880,"waktu,aksi,ip_address","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.139"", ""durasi_ms"": 850.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-01-21 11:01:14""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 850.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-01-21T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.9832166
SYNTHETIC,synth_9469,86,Kelola User,Berhasil,Android,8.8.8.8,416.0,1.0,2025-08-16T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Kelola Perkara,iOS,Private Network 192.168.x.x,"(0.999, 6.0]","(199.999, 788.0]",offhours_sensitive_external_access,Moderate,synth_9469,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.154"", ""durasi_ms"": 416.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-16 16:33:53""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 416.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-16T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""Android"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.3804018
SYNTHETIC,synth_5537,71,Kelola User,Berhasil,PC Windows,8.8.8.8,3736.0,3.0,2025-05-16T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_5537,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.56"", ""durasi_ms"": 3736.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-05-16 13:30:35""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3736.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-05-16T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.0616733
SYNTHETIC,synth_12262,76,Kelola User,Berhasil,iPhone,8.8.8.8,903.0,1.0,2025-10-23T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Logout,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",offhours_sensitive_external_access,Moderate,synth_12262,"waktu,aksi,ip_address","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.139"", ""durasi_ms"": 903.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-23 11:06:23""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 903.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-23T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.0662013
SYNTHETIC,synth_12922,86,Kelola User,Berhasil,Android,8.8.8.8,811.0,1.0,2025-11-08T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",offhours_sensitive_external_access,Moderate,synth_12922,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.154"", ""durasi_ms"": 811.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-11-08 12:13:01""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 811.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-11-08T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""Android"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.3839321
SYNTHETIC,synth_6128,1,Kelola User,Berhasil,Windows,8.8.8.8,2745.0,3.0,2025-05-30T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Logout,iOS,Private Network 192.168.x.x,"(0.999, 6.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_6128,"waktu,aksi,ip_address","{""aksi"": ""Dashboard"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 2745.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-05-30 13:20:54""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2745.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-05-30T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.9505841
SYNTHETIC,synth_3297,69,Kelola User,Berhasil,Laptop Windows,8.8.8.8,3199.0,4.0,2025-03-21T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Login,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_3297,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.235"", ""durasi_ms"": 3199.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-03-21 12:02:49""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3199.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-03-21T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.1035775
SYNTHETIC,synth_8576,57,Kelola User,Berhasil,PC Windows,8.8.8.8,4368.0,5.0,2025-07-25T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Logout,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(4051.0, 11997.0]",offhours_sensitive_external_access,Moderate,synth_8576,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.181"", ""durasi_ms"": 4368.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-07-25 11:57:27""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4368.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-07-25T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.0108514
SYNTHETIC,synth_967,35,Kelola User,Berhasil,Windows,8.8.8.8,1338.0,1.0,2025-01-22T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(1266.6, 1951.4]",offhours_sensitive_external_access,Moderate,synth_967,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 1338.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-22 11:53:22""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1338.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-22T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.976629
SYNTHETIC,synth_323,50,Kelola User,Berhasil,Windows,8.8.8.8,1193.0,1.0,2025-01-08T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Login,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",offhours_sensitive_external_access,Moderate,synth_323,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.220"", ""durasi_ms"": 1193.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-08 09:08:09""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1193.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-08T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.0345416
SYNTHETIC,synth_12075,64,Kelola User,Berhasil,PC Windows,8.8.8.8,5165.0,10.0,2025-10-19T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(4051.0, 11997.0]",offhours_sensitive_external_access,Moderate,synth_12075,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.217"", ""durasi_ms"": 5165.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-10-19 11:33:27""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5165.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-10-19T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.0706905
SYNTHETIC,synth_4456,58,Kelola User,Berhasil,Windows,8.8.8.8,4890.0,4.0,2025-04-17T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(4051.0, 11997.0]",offhours_sensitive_external_access,Moderate,synth_4456,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.157"", ""durasi_ms"": 4890.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-04-17 11:58:43""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4890.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-04-17T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.97477937
SYNTHETIC,synth_12043,76,Kelola User,Berhasil,iPhone,8.8.8.8,3584.0,9.0,2025-10-18T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_12043,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.139"", ""durasi_ms"": 3584.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-10-18 15:25:30""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3584.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-10-18T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.7593691
SYNTHETIC,synth_9156,85,Kelola User,Berhasil,Laptop Windows,8.8.8.8,408.0,1.0,2025-08-09T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(199.999, 788.0]",offhours_sensitive_external_access,Moderate,synth_9156,"waktu,aksi,ip_address","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.204"", ""durasi_ms"": 408.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-09 10:51:37""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 408.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-09T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.3269081
SYNTHETIC,synth_14727,60,Kelola User,Berhasil,Laptop Windows,8.8.8.8,1969.0,1.0,2025-12-24T19:00:00+00:00,False,Normal,ANOMALY_V4,,,,,"(0.999, 6.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_14727,"waktu,aksi,ip_address","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 1969.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-24 14:44:07""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1969.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-24T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.0214406
SYNTHETIC,synth_9335,63,Kelola User,Berhasil,iPhone,8.8.8.8,1968.0,1.0,2025-08-13T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_9335,"waktu,aksi,ip_address","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.58"", ""durasi_ms"": 1968.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-13 14:16:00""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1968.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-13T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.8574478
SYNTHETIC,synth_12031,34,Kelola User,Berhasil,PC Windows,8.8.8.8,2114.0,7.0,2025-10-18T19:00:00+00:00,False,Normal,ANOMALY_V4,12-17,Verifikasi,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_12031,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.28"", ""durasi_ms"": 2114.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-10-18 11:56:33""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2114.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-10-18T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.9996902
SYNTHETIC,synth_9549,77,Kelola User,Berhasil,PC Windows,8.8.8.8,5664.0,7.0,2025-08-19T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(4051.0, 11997.0]",offhours_sensitive_external_access,Moderate,synth_9549,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.193"", ""durasi_ms"": 5664.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-08-19 11:27:26""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5664.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-08-19T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.0207086
SYNTHETIC,synth_9514,31,Kelola User,Berhasil,Android,8.8.8.8,639.0,8.0,2025-08-18T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Logout,Android,Private Network 192.168.x.x,"(6.0, 10.0]","(199.999, 788.0]",offhours_sensitive_external_access,Moderate,synth_9514,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.89"", ""durasi_ms"": 639.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-08-18 09:46:07""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 639.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-08-18T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""Android"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.95228183
SYNTHETIC,synth_7081,81,Kelola User,Berhasil,Laptop Windows,8.8.8.8,1489.0,1.0,2025-06-22T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(1266.6, 1951.4]",offhours_sensitive_external_access,Moderate,synth_7081,"waktu,aksi,ip_address","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.132"", ""durasi_ms"": 1489.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-22 07:57:58""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1489.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-22T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,1.2576108
SYNTHETIC,synth_14183,28,Kelola User,Berhasil,iPhone,8.8.8.8,3828.0,7.0,2025-12-11T19:00:00+00:00,False,Normal,ANOMALY_V4,,,,,"(6.0, 10.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_14183,"waktu,aksi,ip_address","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.73"", ""durasi_ms"": 3828.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-12-11 10:05:16""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3828.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-12-11T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""iOS"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.84099215
SYNTHETIC,synth_1859,48,Kelola User,Berhasil,Laptop Windows,8.8.8.8,3637.0,9.0,2025-02-13T19:00:00+00:00,False,Normal,ANOMALY_V4,18-23,Akses Berkas,Android,Private Network 192.168.x.x,"(6.0, 10.0]","(1951.4, 4051.0]",offhours_sensitive_external_access,Moderate,synth_1859,"waktu,aksi,ip_address","{""aksi"": ""Lihat Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.199"", ""durasi_ms"": 3637.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-02-13 10:14:43""}","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3637.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-02-13T19:00:00+00:00""}","[""00-05"", ""Kelola User"", ""PC Windows"", ""Public IP Address""]",0.0,,,,,off-hours sensitive external access,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.99896663
