row_id,split,timestamp,session_id,user_id,username,role,activity,status,ip_address,device,duration_ms,object_count,risk_level,anomaly_type
7922,train,2025-07-12 14:52:15,SC4C331E23C20575D,67,raihan,User,Lihat Perkara,Berhasil,192.168.1.104,PC Windows,3006,2,Normal,Normal
7923,train,2025-07-12 14:53:01,SC4C331E23C20575D,67,raihan,User,Cari Berkas,Berhasil,192.168.1.104,PC Windows,2876,1,Normal,Normal
7924,train,2025-07-12 14:55:25,SC4C331E23C20575D,67,raihan,User,Logout,Berhasil,192.168.1.104,PC Windows,1292,1,Normal,Normal
7925,train,2025-07-12 16:19:54,SF563CC715456D7B7,77,deni_defriani,User,Login,Berhasil,192.168.1.193,PC Windows,548,1,Normal,Normal
7926,train,2025-07-12 16:21:10,SF563CC715456D7B7,77,deni_defriani,User,Lihat Perkara,Berhasil,192.168.1.193,PC Windows,1038,9,Normal,Normal
7927,train,2025-07-12 16:22:05,SF563CC715456D7B7,77,deni_defriani,User,Cari Berkas,Berhasil,192.168.1.193,PC Windows,4370,5,Normal,Normal
7928,train,2025-07-12 16:22:45,SF563CC715456D7B7,77,deni_defriani,User,Logout,Berhasil,192.168.1.193,PC Windows,1147,1,Normal,Normal
7929,train,2025-07-13 07:40:59,S9E957794C232838C,39,Verllyp,User,Login,Berhasil,192.168.1.188,Windows,964,1,Normal,Normal
7930,train,2025-07-13 07:42:21,S9E957794C232838C,39,Verllyp,User,Lihat Perkara,Berhasil,192.168.1.188,Windows,1994,6,Normal,Normal
7931,train,2025-07-13 07:43:04,S9E957794C232838C,39,Verllyp,User,Cari Berkas,Berhasil,192.168.1.188,Windows,3694,8,Normal,Normal
7932,train,2025-07-13 07:44:22,S9E957794C232838C,39,Verllyp,User,Logout,Berhasil,192.168.1.188,Windows,327,1,Normal,Normal
7933,train,2025-07-13 08:30:13,S28B89843DDE27D0A,56,pujha,User,Login,Berhasil,192.168.1.173,Laptop Windows,1419,1,Normal,Normal
7934,train,2025-07-13 08:30:50,S28B89843DDE27D0A,56,pujha,User,Lihat Perkara,Berhasil,192.168.1.173,Laptop Windows,3229,10,Normal,Normal
7935,train,2025-07-13 08:33:29,S28B89843DDE27D0A,56,pujha,User,Cari Berkas,Berhasil,192.168.1.173,Laptop Windows,3007,7,Normal,Normal
7936,train,2025-07-13 08:35:44,S28B89843DDE27D0A,56,pujha,User,Logout,Berhasil,192.168.1.173,Laptop Windows,852,1,Normal,Normal
7937,train,2025-07-13 09:00:15,S16B349CF76C7DE99,33,ingpi,User,Login,Gagal,192.168.1.247,Laptop Windows,1764,1,Normal,Normal
7938,train,2025-07-13 09:03:15,S16B349CF76C7DE99,33,ingpi,User,Lihat Perkara,Berhasil,192.168.1.247,Laptop Windows,5251,8,Normal,Normal
7939,train,2025-07-13 09:05:39,S16B349CF76C7DE99,33,ingpi,User,Cari Berkas,Berhasil,192.168.1.247,Laptop Windows,2555,8,Normal,Normal
7940,train,2025-07-13 09:07:28,S16B349CF76C7DE99,33,ingpi,User,Logout,Berhasil,192.168.1.247,Laptop Windows,1055,1,Normal,Normal
7955,train,2025-07-13 09:51:42,S6CCE4C234E55F3FE,42,nazryanda,User,Login,Berhasil,192.168.1.22,Android,575,1,Normal,Normal
7956,train,2025-07-13 09:53:27,S6CCE4C234E55F3FE,42,nazryanda,User,Lihat Perkara,Berhasil,192.168.1.22,Android,2917,8,Normal,Normal
7957,train,2025-07-13 09:54:42,S6CCE4C234E55F3FE,42,nazryanda,User,Cari Berkas,Berhasil,192.168.1.22,Android,4750,6,Normal,Normal
7958,train,2025-07-13 09:57:12,S6CCE4C234E55F3FE,42,nazryanda,User,Logout,Berhasil,192.168.1.22,Android,671,1,Normal,Normal
7959,train,2025-07-13 10:48:14,S1343087739E14601,34,tengku_ismail,User,Login,Berhasil,192.168.1.28,PC Windows,1656,1,Normal,Normal
7960,train,2025-07-13 10:48:54,S1343087739E14601,34,tengku_ismail,User,Lihat Perkara,Berhasil,192.168.1.28,PC Windows,5763,9,Normal,Normal
7961,train,2025-07-13 10:50:44,S1343087739E14601,34,tengku_ismail,User,Cari Berkas,Berhasil,192.168.1.28,PC Windows,1129,2,Normal,Normal
7962,train,2025-07-13 10:51:00,S1343087739E14601,34,tengku_ismail,User,Logout,Berhasil,192.168.1.28,PC Windows,312,1,Normal,Normal
7971,train,2025-07-13 14:31:20,S06C7B7CEB9B36884,29,abrar_hady,User,Login,Berhasil,192.168.1.196,Windows,509,1,Normal,Normal
7972,train,2025-07-13 14:32:32,S06C7B7CEB9B36884,29,abrar_hady,User,Lihat Perkara,Berhasil,192.168.1.196,Windows,1023,9,Normal,Normal
7974,train,2025-07-13 14:34:36,S06C7B7CEB9B36884,29,abrar_hady,User,Cari Berkas,Berhasil,192.168.1.196,Windows,4522,10,Normal,Normal
7976,train,2025-07-13 14:36:05,S06C7B7CEB9B36884,29,abrar_hady,User,Logout,Berhasil,192.168.1.196,Windows,1487,1,Normal,Normal
7979,train,2025-07-13 14:46:36,S050D22DA16B01926,20,aridona.bustari,User,Login,Berhasil,192.168.1.110,iPhone,1328,1,Normal,Normal
7980,train,2025-07-13 14:48:07,S050D22DA16B01926,20,aridona.bustari,User,Lihat Perkara,Berhasil,192.168.1.110,iPhone,3043,3,Normal,Normal
7981,train,2025-07-13 14:50:26,S050D22DA16B01926,20,aridona.bustari,User,Cari Berkas,Berhasil,192.168.1.110,iPhone,3527,7,Normal,Normal
7982,train,2025-07-13 14:53:15,S050D22DA16B01926,20,aridona.bustari,User,Logout,Berhasil,192.168.1.110,iPhone,938,1,Normal,Normal
7987,train,2025-07-13 16:14:18,SAEE0BA179D254068,62,yeni_fajria,User,Login,Berhasil,192.168.1.238,PC Windows,688,1,Normal,Normal
7988,train,2025-07-13 16:15:57,SAEE0BA179D254068,62,yeni_fajria,User,Lihat Perkara,Berhasil,192.168.1.238,PC Windows,4570,5,Normal,Normal
7989,train,2025-07-13 16:16:25,SAEE0BA179D254068,62,yeni_fajria,User,Cari Berkas,Berhasil,192.168.1.238,PC Windows,5611,3,Normal,Normal
7990,train,2025-07-13 16:19:11,SAEE0BA179D254068,62,yeni_fajria,User,Logout,Berhasil,192.168.1.238,PC Windows,1013,1,Normal,Normal
7995,train,2025-07-13 16:39:36,SF9E6DC0ED9BA0472,79,meri_andani,User,Login,Berhasil,192.168.1.104,iPhone,833,1,Normal,Normal
7996,train,2025-07-13 16:39:56,SF9E6DC0ED9BA0472,79,meri_andani,User,Lihat Perkara,Berhasil,192.168.1.104,iPhone,5332,1,Normal,Normal
7997,train,2025-07-13 16:41:12,SF9E6DC0ED9BA0472,79,meri_andani,User,Cari Berkas,Berhasil,192.168.1.104,iPhone,767,9,Normal,Normal
7998,train,2025-07-13 16:42:10,SF9E6DC0ED9BA0472,79,meri_andani,User,Logout,Berhasil,192.168.1.104,iPhone,1287,1,Normal,Normal
8000,train,2025-07-14 07:13:47,S3EDB4050FD880BFA,76,amysyilfiani,User,Login,Berhasil,192.168.1.139,iPhone,1627,1,Normal,Normal
8004,train,2025-07-14 07:15:56,S3EDB4050FD880BFA,76,amysyilfiani,User,Lihat Perkara,Berhasil,192.168.1.139,iPhone,4009,8,Normal,Normal
8007,train,2025-07-14 07:18:16,S3EDB4050FD880BFA,76,amysyilfiani,User,Cari Berkas,Berhasil,192.168.1.139,iPhone,2008,1,Normal,Normal
8010,train,2025-07-14 07:20:57,S3EDB4050FD880BFA,76,amysyilfiani,User,Logout,Berhasil,192.168.1.139,iPhone,287,1,Normal,Normal
8015,train,2025-07-14 09:14:59,S71BE94C36AB1CDB6,29,abrar_hady,User,Login,Berhasil,192.168.1.196,Windows,720,1,Normal,Normal
8016,train,2025-07-14 09:17:29,S71BE94C36AB1CDB6,29,abrar_hady,User,Lihat Perkara,Berhasil,192.168.1.196,Windows,2966,7,Normal,Normal
8017,train,2025-07-14 09:18:43,S71BE94C36AB1CDB6,29,abrar_hady,User,Cari Berkas,Berhasil,192.168.1.196,Windows,5920,2,Normal,Normal
8018,train,2025-07-14 09:20:54,S71BE94C36AB1CDB6,29,abrar_hady,User,Logout,Berhasil,192.168.1.196,Windows,1265,1,Normal,Normal
8019,train,2025-07-14 10:16:12,S06DB51D3731BAEDD,68,suci,User,Login,Gagal,192.168.1.18,PC Windows,1199,1,Normal,Normal
8020,train,2025-07-14 10:16:38,S06DB51D3731BAEDD,68,suci,User,Lihat Perkara,Berhasil,192.168.1.18,PC Windows,516,6,Normal,Normal
8021,train,2025-07-14 10:19:25,S06DB51D3731BAEDD,68,suci,User,Cari Berkas,Berhasil,192.168.1.18,PC Windows,2617,10,Normal,Normal
8022,train,2025-07-14 10:21:02,S06DB51D3731BAEDD,68,suci,User,Logout,Berhasil,192.168.1.18,PC Windows,1286,1,Normal,Normal
8027,train,2025-07-14 13:25:48,SB739B7723C558EE2,38,hesti.amelia,User,Login,Gagal,192.168.1.208,PC Windows,589,1,Normal,Normal
8028,train,2025-07-14 13:26:13,SB739B7723C558EE2,38,hesti.amelia,User,Lihat Perkara,Berhasil,192.168.1.208,PC Windows,5849,3,Normal,Normal
8029,train,2025-07-14 13:27:37,SB739B7723C558EE2,38,hesti.amelia,User,Cari Berkas,Berhasil,192.168.1.208,PC Windows,1675,5,Normal,Normal
8030,train,2025-07-14 13:29:28,SB739B7723C558EE2,38,hesti.amelia,User,Logout,Berhasil,192.168.1.208,PC Windows,1212,1,Normal,Normal
8035,train,2025-07-14 14:04:13,S7859D906E78F980A,40,rahmi_rezki,User,Login,Berhasil,192.168.1.139,Android,1051,1,Normal,Normal
8036,train,2025-07-14 14:04:32,S7859D906E78F980A,40,rahmi_rezki,User,Lihat Perkara,Berhasil,192.168.1.139,Android,3835,6,Normal,Normal
8037,train,2025-07-14 14:05:51,S7859D906E78F980A,40,rahmi_rezki,User,Cari Berkas,Berhasil,192.168.1.139,Android,1584,6,Normal,Normal
8038,train,2025-07-14 14:07:37,S7859D906E78F980A,40,rahmi_rezki,User,Logout,Berhasil,192.168.1.139,Android,735,1,Normal,Normal
8043,train,2025-07-14 15:43:08,S0FCBCC6908E22B14,50,fajri,User,Login,Berhasil,192.168.1.220,Windows,714,1,Normal,Normal
8044,train,2025-07-14 15:43:53,S0FCBCC6908E22B14,50,fajri,User,Lihat Perkara,Berhasil,192.168.1.220,Windows,2513,3,Normal,Normal
8045,train,2025-07-14 15:45:21,S0FCBCC6908E22B14,50,fajri,User,Cari Berkas,Berhasil,192.168.1.220,Windows,1218,5,Normal,Normal
8046,train,2025-07-14 15:47:17,S0FCBCC6908E22B14,50,fajri,User,Logout,Berhasil,192.168.1.220,Windows,706,1,Normal,Normal
8047,train,2025-07-14 15:51:30,S7BB7F25674972CB5,77,deni_defriani,User,Login,Berhasil,192.168.1.193,PC Windows,1719,1,Normal,Normal
8048,train,2025-07-14 15:54:15,S7BB7F25674972CB5,77,deni_defriani,User,Lihat Perkara,Berhasil,192.168.1.193,PC Windows,1553,3,Normal,Normal
8049,train,2025-07-14 15:55:57,S7BB7F25674972CB5,77,deni_defriani,User,Cari Berkas,Berhasil,192.168.1.193,PC Windows,2722,10,Normal,Normal
8050,train,2025-07-14 15:58:35,S7BB7F25674972CB5,77,deni_defriani,User,Logout,Berhasil,192.168.1.193,PC Windows,984,1,Normal,Normal
8055,train,2025-07-15 09:28:57,SC5674CE8A3559BC6,86,audit_user_e2e,User,Login,Berhasil,192.168.1.154,Android,301,1,Normal,Normal
8056,train,2025-07-15 09:31:57,SC5674CE8A3559BC6,86,audit_user_e2e,User,Lihat Perkara,Berhasil,192.168.1.154,Android,3227,3,Normal,Normal
8057,train,2025-07-15 09:32:42,SC5674CE8A3559BC6,86,audit_user_e2e,User,Cari Berkas,Berhasil,192.168.1.154,Android,3522,5,Normal,Normal
8058,train,2025-07-15 09:34:49,SC5674CE8A3559BC6,86,audit_user_e2e,User,Logout,Berhasil,192.168.1.154,Android,1481,1,Normal,Normal
8067,train,2025-07-15 12:16:10,S2F9E1DDB33028B32,32,sepryanda,User,Login,Berhasil,192.168.1.41,PC Windows,1498,1,Normal,Normal
8068,train,2025-07-15 12:18:41,S2F9E1DDB33028B32,32,sepryanda,User,Lihat Perkara,Berhasil,192.168.1.41,PC Windows,4547,9,Normal,Normal
8069,train,2025-07-15 12:20:56,S2F9E1DDB33028B32,32,sepryanda,User,Cari Berkas,Berhasil,192.168.1.41,PC Windows,4296,4,Normal,Normal
8070,train,2025-07-15 12:21:16,S2F9E1DDB33028B32,32,sepryanda,User,Logout,Berhasil,192.168.1.41,PC Windows,254,1,Normal,Normal
8092,train,2025-07-16 07:52:43,S15C473F17B206646,23,yosuapl,User,Login,Berhasil,192.168.1.131,Laptop Windows,1333,1,Normal,Normal
8093,train,2025-07-16 07:53:55,S15C473F17B206646,23,yosuapl,User,Lihat Perkara,Berhasil,192.168.1.131,Laptop Windows,2891,5,Normal,Normal
8094,train,2025-07-16 07:54:56,S15C473F17B206646,23,yosuapl,User,Cari Berkas,Berhasil,192.168.1.131,Laptop Windows,1211,9,Normal,Normal
8095,train,2025-07-16 07:56:05,S15C473F17B206646,23,yosuapl,User,Logout,Berhasil,192.168.1.131,Laptop Windows,817,1,Normal,Normal
8100,train,2025-07-16 09:17:16,SDDEEACEC73AF6B06,69,yuda_darma,User,Login,Berhasil,192.168.1.235,Laptop Windows,451,1,Normal,Normal
8101,train,2025-07-16 09:18:08,SDDEEACEC73AF6B06,69,yuda_darma,User,Lihat Perkara,Berhasil,192.168.1.235,Laptop Windows,2991,8,Normal,Normal
8102,train,2025-07-16 09:20:02,SDDEEACEC73AF6B06,69,yuda_darma,User,Cari Berkas,Berhasil,192.168.1.235,Laptop Windows,5317,1,Normal,Normal
8103,train,2025-07-16 09:22:15,SDDEEACEC73AF6B06,69,yuda_darma,User,Logout,Berhasil,192.168.1.235,Laptop Windows,768,1,Normal,Normal
8104,train,2025-07-16 09:46:54,S3B33F3D8269CD696,32,sepryanda,User,Login,Berhasil,192.168.1.41,PC Windows,977,1,Normal,Normal
8105,train,2025-07-16 09:47:58,S3B33F3D8269CD696,32,sepryanda,User,Lihat Perkara,Berhasil,192.168.1.41,PC Windows,3906,1,Normal,Normal
8106,train,2025-07-16 09:48:24,S3B33F3D8269CD696,32,sepryanda,User,Cari Berkas,Berhasil,192.168.1.41,PC Windows,2194,7,Normal,Normal
8107,train,2025-07-16 09:50:20,S3B33F3D8269CD696,32,sepryanda,User,Logout,Berhasil,192.168.1.41,PC Windows,997,1,Normal,Normal
8135,train,2025-07-16 14:01:25,S9DEDB8538658C2E5,81,ilhamrahman,User,Login,Berhasil,192.168.1.132,Laptop Windows,1323,1,Normal,Normal
8136,train,2025-07-16 14:04:05,S9DEDB8538658C2E5,81,ilhamrahman,User,Lihat Perkara,Berhasil,192.168.1.132,Laptop Windows,3965,8,Normal,Normal
8137,train,2025-07-16 14:06:53,S9DEDB8538658C2E5,81,ilhamrahman,User,Cari Berkas,Berhasil,192.168.1.132,Laptop Windows,5720,8,Normal,Normal
8138,train,2025-07-16 14:09:08,S9DEDB8538658C2E5,81,ilhamrahman,User,Logout,Berhasil,192.168.1.132,Laptop Windows,799,1,Normal,Normal
8142,train,2025-07-16 14:17:45,S156BA9196ACC5D15,33,ingpi,User,Login,Berhasil,192.168.1.247,Laptop Windows,960,1,Normal,Normal
8143,train,2025-07-16 14:18:28,S156BA9196ACC5D15,33,ingpi,User,Lihat Perkara,Berhasil,192.168.1.247,Laptop Windows,3110,8,Normal,Normal
8144,train,2025-07-16 14:18:39,S156BA9196ACC5D15,33,ingpi,User,Cari Berkas,Berhasil,192.168.1.247,Laptop Windows,4649,7,Normal,Normal
8145,train,2025-07-16 14:19:14,S156BA9196ACC5D15,33,ingpi,User,Logout,Berhasil,192.168.1.247,Laptop Windows,768,1,Normal,Normal
8151,train,2025-07-16 16:38:06,S0974CDA513014AF9,58,loga,User,Login,Berhasil,192.168.1.157,Windows,588,1,Normal,Normal
8152,train,2025-07-16 16:39:07,S0974CDA513014AF9,58,loga,User,Lihat Perkara,Berhasil,192.168.1.157,Windows,3622,3,Normal,Normal
8153,train,2025-07-16 16:41:29,S0974CDA513014AF9,58,loga,User,Cari Berkas,Berhasil,192.168.1.157,Windows,5269,9,Normal,Normal
8154,train,2025-07-16 16:42:17,S0974CDA513014AF9,58,loga,User,Logout,Berhasil,192.168.1.157,Windows,973,1,Normal,Normal
8180,train,2025-07-17 10:24:35,SD7B0F9CCACEF1584,51,ayuu,User,Login,Berhasil,192.168.1.223,Laptop Windows,1274,1,Normal,Normal
8181,train,2025-07-17 10:25:15,SD189F75077D8B428,42,nazryanda,User,Login,Berhasil,192.168.1.22,Android,1967,1,Normal,Normal
8182,train,2025-07-17 10:25:30,SD7B0F9CCACEF1584,51,ayuu,User,Lihat Perkara,Berhasil,192.168.1.223,Laptop Windows,2092,2,Normal,Normal
8183,train,2025-07-17 10:27:21,SD7B0F9CCACEF1584,51,ayuu,User,Cari Berkas,Berhasil,192.168.1.223,Laptop Windows,1128,6,Normal,Normal
8184,train,2025-07-17 10:27:29,SD189F75077D8B428,42,nazryanda,User,Lihat Perkara,Berhasil,192.168.1.22,Android,3054,8,Normal,Normal
8185,train,2025-07-17 10:28:05,SD189F75077D8B428,42,nazryanda,User,Cari Berkas,Berhasil,192.168.1.22,Android,5868,3,Normal,Normal
8186,train,2025-07-17 10:29:42,SD189F75077D8B428,42,nazryanda,User,Logout,Berhasil,192.168.1.22,Android,1233,1,Normal,Normal
8187,train,2025-07-17 10:29:42,SD7B0F9CCACEF1584,51,ayuu,User,Logout,Berhasil,192.168.1.223,Laptop Windows,534,1,Normal,Normal
8188,train,2025-07-17 11:52:19,S7CCBCC753E7DA430,58,loga,User,Login,Berhasil,192.168.1.157,Windows,1848,1,Normal,Normal
8189,train,2025-07-17 11:53:09,S7CCBCC753E7DA430,58,loga,User,Lihat Perkara,Berhasil,192.168.1.157,Windows,593,4,Normal,Normal
8190,train,2025-07-17 11:55:55,S7CCBCC753E7DA430,58,loga,User,Cari Berkas,Berhasil,192.168.1.157,Windows,5612,6,Normal,Normal
8191,train,2025-07-17 11:58:16,S7CCBCC753E7DA430,58,loga,User,Logout,Berhasil,192.168.1.157,Windows,692,1,Normal,Normal
8199,train,2025-07-17 13:50:13,S55957CD1A691C0E6,26,Reni_muharni,User,Login,Berhasil,192.168.1.109,iPhone,680,1,Normal,Normal
8200,train,2025-07-17 13:51:24,S55957CD1A691C0E6,26,Reni_muharni,User,Lihat Perkara,Berhasil,192.168.1.109,iPhone,3340,2,Normal,Normal
8201,train,2025-07-17 13:54:03,S55957CD1A691C0E6,26,Reni_muharni,User,Cari Berkas,Berhasil,192.168.1.109,iPhone,1329,7,Normal,Normal
8202,train,2025-07-17 13:56:17,S55957CD1A691C0E6,26,Reni_muharni,User,Logout,Berhasil,192.168.1.109,iPhone,794,1,Normal,Normal
8203,train,2025-07-17 14:53:22,S7710199D59BDFAC9,21,kasidatunsawahlunto,User,Login,Berhasil,192.168.1.9,Windows,1981,1,Normal,Normal
8204,train,2025-07-17 14:53:51,S7710199D59BDFAC9,21,kasidatunsawahlunto,User,Lihat Perkara,Berhasil,192.168.1.9,Windows,831,8,Normal,Normal
8205,train,2025-07-17 14:56:34,S7710199D59BDFAC9,21,kasidatunsawahlunto,User,Cari Berkas,Berhasil,192.168.1.9,Windows,1055,6,Normal,Normal
8206,train,2025-07-17 14:57:59,S7710199D59BDFAC9,21,kasidatunsawahlunto,User,Logout,Berhasil,192.168.1.9,Windows,878,1,Normal,Normal
8213,train,2025-07-18 08:17:10,S5C812BAD0BB34C14,33,ingpi,User,Login,Berhasil,192.168.1.247,Laptop Windows,1466,1,Normal,Normal
8214,train,2025-07-18 08:17:28,S5C812BAD0BB34C14,33,ingpi,User,Lihat Perkara,Berhasil,192.168.1.247,Laptop Windows,5776,1,Normal,Normal
8215,train,2025-07-18 08:17:53,S5C812BAD0BB34C14,33,ingpi,User,Cari Berkas,Berhasil,192.168.1.247,Laptop Windows,3758,10,Normal,Normal
8216,train,2025-07-18 08:19:47,S5C812BAD0BB34C14,33,ingpi,User,Logout,Berhasil,192.168.1.247,Laptop Windows,1077,1,Normal,Normal
8221,train,2025-07-18 10:30:35,SC6694EAF913F1871,49,dickyy,User,Login,Berhasil,192.168.1.254,PC Windows,1210,1,Normal,Normal
8222,train,2025-07-18 10:33:03,SC6694EAF913F1871,49,dickyy,User,Lihat Perkara,Berhasil,192.168.1.254,PC Windows,2149,7,Normal,Normal
8223,train,2025-07-18 10:34:14,SC6694EAF913F1871,49,dickyy,User,Cari Berkas,Berhasil,192.168.1.254,PC Windows,1477,1,Normal,Normal
8224,train,2025-07-18 10:34:24,SC6694EAF913F1871,49,dickyy,User,Logout,Berhasil,192.168.1.254,PC Windows,1312,1,Normal,Normal
8233,train,2025-07-18 15:12:40,SAFFDEBF8A9BD5C37,1,admin,Admin,Login,Berhasil,192.168.1.8,Windows,407,1,Normal,Normal
8234,train,2025-07-18 15:13:25,SAFFDEBF8A9BD5C37,1,admin,Admin,Dashboard,Berhasil,192.168.1.8,Windows,1229,5,Normal,Normal
8235,train,2025-07-18 15:16:07,SAFFDEBF8A9BD5C37,1,admin,Admin,Kelola User,Berhasil,192.168.1.8,Windows,8045,3,Normal,Normal
8237,train,2025-07-18 15:18:06,SAFFDEBF8A9BD5C37,1,admin,Admin,Kelola Kode Klasifikasi,Berhasil,192.168.1.8,Windows,4201,2,Normal,Normal
8240,train,2025-07-18 15:20:10,SAFFDEBF8A9BD5C37,1,admin,Admin,Logout,Berhasil,192.168.1.8,Windows,1461,1,Normal,Normal
8245,train,2025-07-18 15:51:49,S637EC1AEACD2C42E,45,dina,User,Login,Berhasil,192.168.1.149,PC Windows,1336,1,Normal,Normal
8246,train,2025-07-18 15:53:08,S637EC1AEACD2C42E,45,dina,User,Lihat Perkara,Berhasil,192.168.1.149,PC Windows,5435,1,Normal,Normal
8247,train,2025-07-18 15:55:37,S637EC1AEACD2C42E,45,dina,User,Cari Berkas,Berhasil,192.168.1.149,PC Windows,4754,8,Normal,Normal
8248,train,2025-07-18 15:58:00,S637EC1AEACD2C42E,45,dina,User,Logout,Berhasil,192.168.1.149,PC Windows,1261,1,Normal,Normal
8258,train,2025-07-19 08:14:13,SFF57DBD7379F75FF,41,alfitrya,User,Login,Berhasil,192.168.1.251,Windows,875,1,Normal,Normal
8259,train,2025-07-19 08:15:31,SFF57DBD7379F75FF,41,alfitrya,User,Lihat Perkara,Berhasil,192.168.1.251,Windows,3418,2,Normal,Normal
8260,train,2025-07-19 08:16:27,SFF57DBD7379F75FF,41,alfitrya,User,Cari Berkas,Berhasil,192.168.1.251,Windows,4059,4,Normal,Normal
8261,train,2025-07-19 08:17:41,SFF57DBD7379F75FF,41,alfitrya,User,Logout,Berhasil,192.168.1.251,Windows,506,1,Normal,Normal
8266,train,2025-07-19 11:17:42,S95966725D513DA02,57,andree,User,Login,Berhasil,192.168.1.181,PC Windows,658,1,Normal,Normal
8267,train,2025-07-19 11:19:40,S95966725D513DA02,57,andree,User,Lihat Perkara,Berhasil,192.168.1.181,PC Windows,2749,8,Normal,Normal
8268,train,2025-07-19 11:20:45,S95966725D513DA02,57,andree,User,Cari Berkas,Berhasil,192.168.1.181,PC Windows,3845,5,Normal,Normal
8269,train,2025-07-19 11:21:31,S95966725D513DA02,57,andree,User,Logout,Berhasil,192.168.1.181,PC Windows,1407,1,Normal,Normal
8270,train,2025-07-19 12:58:54,S3C1E0AC4DAF09B92,29,abrar_hady,User,Login,Berhasil,192.168.1.196,Windows,329,1,Normal,Normal
8271,train,2025-07-19 12:59:49,S3C1E0AC4DAF09B92,29,abrar_hady,User,Lihat Perkara,Berhasil,192.168.1.196,Windows,1152,6,Normal,Normal
8272,train,2025-07-19 13:02:18,S3C1E0AC4DAF09B92,29,abrar_hady,User,Cari Berkas,Berhasil,192.168.1.196,Windows,5798,4,Normal,Normal
8273,train,2025-07-19 13:05:15,S3C1E0AC4DAF09B92,29,abrar_hady,User,Logout,Berhasil,192.168.1.196,Windows,1182,1,Normal,Normal
8278,train,2025-07-19 16:04:16,SB1ECD227D14E1EE3,21,kasidatunsawahlunto,User,Login,Berhasil,192.168.1.9,Windows,872,1,Normal,Normal
8279,train,2025-07-19 16:06:47,SB1ECD227D14E1EE3,21,kasidatunsawahlunto,User,Lihat Perkara,Berhasil,192.168.1.9,Windows,4524,1,Normal,Normal
8280,train,2025-07-19 16:07:04,SB1ECD227D14E1EE3,21,kasidatunsawahlunto,User,Cari Berkas,Berhasil,192.168.1.9,Windows,1193,5,Normal,Normal
8281,train,2025-07-19 16:07:30,SB1ECD227D14E1EE3,21,kasidatunsawahlunto,User,Logout,Berhasil,192.168.1.9,Windows,358,1,Normal,Normal
8285,train,2025-07-20 08:12:12,S53A5E8508950DDD6,34,tengku_ismail,User,Login,Berhasil,192.168.1.28,PC Windows,800,1,Normal,Normal
8286,train,2025-07-20 08:13:41,S53A5E8508950DDD6,34,tengku_ismail,User,Lihat Perkara,Berhasil,192.168.1.28,PC Windows,4059,2,Normal,Normal
8287,train,2025-07-20 08:15:42,S53A5E8508950DDD6,34,tengku_ismail,User,Cari Berkas,Berhasil,192.168.1.28,PC Windows,4214,10,Normal,Normal
8288,train,2025-07-20 08:16:53,S53A5E8508950DDD6,34,tengku_ismail,User,Logout,Berhasil,192.168.1.28,PC Windows,1446,1,Normal,Normal
8301,train,2025-07-20 11:51:41,S3730F172E065BBE1,47,tasyaa,User,Login,Gagal,192.168.1.13,Windows,1833,1,Normal,Normal
8302,train,2025-07-20 11:53:05,S3730F172E065BBE1,47,tasyaa,User,Lihat Perkara,Berhasil,192.168.1.13,Windows,5318,2,Normal,Normal
8303,train,2025-07-20 11:54:19,S3730F172E065BBE1,47,tasyaa,User,Cari Berkas,Berhasil,192.168.1.13,Windows,2571,3,Normal,Normal
8304,train,2025-07-20 11:55:22,S3730F172E065BBE1,47,tasyaa,User,Logout,Berhasil,192.168.1.13,Windows,520,1,Normal,Normal
8310,train,2025-07-20 14:33:24,SA37CB48EFA928794,25,akmal1219,User,Login,Berhasil,192.168.1.52,iPhone,435,1,Normal,Normal
8311,train,2025-07-20 14:36:23,SA37CB48EFA928794,25,akmal1219,User,Lihat Perkara,Berhasil,192.168.1.52,iPhone,4503,10,Normal,Normal
8313,train,2025-07-20 14:38:20,SA37CB48EFA928794,25,akmal1219,User,Cari Berkas,Berhasil,192.168.1.52,iPhone,2301,6,Normal,Normal
8316,train,2025-07-20 14:39:40,SA37CB48EFA928794,25,akmal1219,User,Logout,Berhasil,192.168.1.52,iPhone,574,1,Normal,Normal
8317,train,2025-07-20 15:27:24,S945F2B792467517C,84,audit_admin_e2e,Admin,Login,Berhasil,192.168.1.41,Windows,980,1,Normal,Normal
8318,train,2025-07-20 15:27:36,S945F2B792467517C,84,audit_admin_e2e,Admin,Dashboard,Berhasil,192.168.1.41,Windows,1048,5,Normal,Normal
8319,train,2025-07-20 15:29:44,S945F2B792467517C,84,audit_admin_e2e,Admin,Kelola User,Berhasil,192.168.1.41,Windows,5079,7,Normal,Normal
8320,train,2025-07-20 15:31:04,S945F2B792467517C,84,audit_admin_e2e,Admin,Kelola Kode Klasifikasi,Berhasil,192.168.1.41,Windows,3269,6,Normal,Normal
8321,train,2025-07-20 15:31:58,S945F2B792467517C,84,audit_admin_e2e,Admin,Logout,Berhasil,192.168.1.41,Windows,551,1,Normal,Normal
8326,train,2025-07-21 07:40:30,S0FBC63776F1F5C6A,36,Rafif,User,Login,Berhasil,192.168.1.93,Windows,418,1,Normal,Normal
8327,train,2025-07-21 07:43:29,S0FBC63776F1F5C6A,36,Rafif,User,Lihat Perkara,Berhasil,192.168.1.93,Windows,3934,7,Normal,Normal
