user_id,activity,status,device,ip_address,duration_ms,object_count,hour,day_of_week,source_type,source_id,candidate_type
81.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.285513309079741,2.1972245773362196,21,2,SYNTHETIC,synth_8137,NORMAL
81.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.651898894268529,2.1972245773362196,21,2,SYNTHETIC,synth_8138,NORMAL
81.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.684611727667927,0.6931471805599453,21,2,SYNTHETIC,synth_8139,NORMAL
26.0,Login,Berhasil,iOS,Private Network 192.168.x.x,7.062191632286556,0.6931471805599453,21,2,SYNTHETIC,synth_8140,NORMAL
26.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.293299358711323,1.791759469228055,21,2,SYNTHETIC,synth_8141,NORMAL
26.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,7.998335395952982,4.204692619390966,21,2,SYNTHETIC,synth_8142,ANOMALY
33.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.8679744089702925,0.6931471805599453,21,2,SYNTHETIC,synth_8143,NORMAL
33.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.042699496897637,2.1972245773362196,21,2,SYNTHETIC,synth_8144,NORMAL
33.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.444622498581403,2.0794415416798357,21,2,SYNTHETIC,synth_8145,NORMAL
33.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.645090969505644,0.6931471805599453,21,2,SYNTHETIC,synth_8146,NORMAL
26.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,7.163946684342547,0.6931471805599453,21,2,SYNTHETIC,synth_8147,NORMAL
53.0,Login,Gagal,PC Windows,Private Network 192.168.x.x,6.943122422819428,0.6931471805599453,22,2,SYNTHETIC,synth_8148,NORMAL
53.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.978996370854115,0.6931471805599453,22,2,SYNTHETIC,synth_8149,NORMAL
53.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.681520484837913,2.0794415416798357,22,2,SYNTHETIC,synth_8150,NORMAL
53.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,8.938662873666118,0.6931471805599453,22,2,SYNTHETIC,synth_8151,ANOMALY
58.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.3784261836515865,0.6931471805599453,23,2,SYNTHETIC,synth_8152,NORMAL
58.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.195057690895077,1.3862943611198906,23,2,SYNTHETIC,synth_8153,NORMAL
58.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.569785641535407,2.302585092994046,23,2,SYNTHETIC,synth_8154,NORMAL
58.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.881411303642535,0.6931471805599453,23,2,SYNTHETIC,synth_8155,NORMAL
47.0,Login,Berhasil,MacOS,Private Network 192.168.x.x,6.926577033222725,0.6931471805599453,23,2,SYNTHETIC,synth_8156,ANOMALY
47.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,6.584791392385716,2.0794415416798357,23,2,SYNTHETIC,synth_8157,NORMAL
47.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,6.705639094860003,2.1972245773362196,23,2,SYNTHETIC,synth_8158,NORMAL
47.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,5.934894195619588,0.6931471805599453,23,2,SYNTHETIC,synth_8159,NORMAL
44.0,Login,Berhasil,iOS,Private Network 192.168.x.x,6.236369590203704,0.6931471805599453,13,3,SYNTHETIC,synth_8160,ANOMALY
30.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.213768308118642,0.6931471805599453,13,3,SYNTHETIC,synth_8161,ANOMALY
30.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.236155661683124,0.6931471805599453,14,3,SYNTHETIC,synth_8162,NORMAL
30.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.079308192051961,4.564348191467836,14,3,SYNTHETIC,synth_8163,ANOMALY
30.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.79794041297493,0.6931471805599453,14,3,SYNTHETIC,synth_8164,NORMAL
81.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.476472381163905,0.6931471805599453,15,3,SYNTHETIC,synth_8165,NORMAL
81.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.317033476492403,2.1972245773362196,15,3,SYNTHETIC,synth_8166,NORMAL
81.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,6.897704943128636,1.791759469228055,15,3,SYNTHETIC,synth_8167,NORMAL
81.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.923628628138427,0.6931471805599453,15,3,SYNTHETIC,synth_8168,NORMAL
56.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.4815557019095165,0.6931471805599453,15,3,SYNTHETIC,synth_8169,NORMAL
56.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.1098794630722715,1.6094379124341003,15,3,SYNTHETIC,synth_8170,NORMAL
56.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.490849216076635,1.791759469228055,15,3,SYNTHETIC,synth_8171,NORMAL
56.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.113682179832232,0.6931471805599453,15,3,SYNTHETIC,synth_8172,NORMAL
23.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.195187320178709,5.123963979403259,16,3,SYNTHETIC,synth_8173,ANOMALY
23.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.453561871643373,2.3978952727983707,16,3,SYNTHETIC,synth_8174,NORMAL
23.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.161622002939187,1.3862943611198906,16,3,SYNTHETIC,synth_8175,NORMAL
23.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.069023426578259,0.6931471805599453,16,3,SYNTHETIC,synth_8176,NORMAL
52.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.513709247839705,0.6931471805599453,16,3,SYNTHETIC,synth_8177,NORMAL
52.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.622633703874234,2.3978952727983707,16,3,SYNTHETIC,synth_8178,NORMAL
52.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.420462002456466,2.0794415416798357,16,3,SYNTHETIC,synth_8179,NORMAL
52.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.588926477533519,0.6931471805599453,16,3,SYNTHETIC,synth_8180,NORMAL
51.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.150701457592526,0.6931471805599453,17,3,SYNTHETIC,synth_8181,NORMAL
42.0,Login,Berhasil,Android,Private Network 192.168.x.x,7.584773077612199,0.6931471805599453,17,3,SYNTHETIC,synth_8182,NORMAL
51.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.646353722445999,1.0986122886681098,17,3,SYNTHETIC,synth_8183,NORMAL
51.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.029087564149662,1.9459101490553132,17,3,SYNTHETIC,synth_8184,NORMAL
42.0,Kelola Perkara,Berhasil,Android,Private Network 192.168.x.x,8.024534871605695,2.1972245773362196,17,3,SYNTHETIC,synth_8185,NORMAL
42.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,8.677439540558334,1.3862943611198906,17,3,SYNTHETIC,synth_8186,NORMAL
42.0,Logout,Berhasil,Android,Private Network 192.168.x.x,7.1180162044653335,0.6931471805599453,17,3,SYNTHETIC,synth_8187,NORMAL
51.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.282266746896006,0.6931471805599453,17,3,SYNTHETIC,synth_8188,NORMAL
58.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.522400231387125,0.6931471805599453,18,3,SYNTHETIC,synth_8189,NORMAL
58.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,6.386879319362645,1.6094379124341003,18,3,SYNTHETIC,synth_8190,NORMAL
58.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.6328406149422,1.9459101490553132,18,3,SYNTHETIC,synth_8191,NORMAL
58.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.541029999189903,0.6931471805599453,18,3,SYNTHETIC,synth_8192,NORMAL
44.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.608860379942062,1.0986122886681098,19,3,SYNTHETIC,synth_8193,NORMAL
44.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,8.556798446008598,2.0794415416798357,19,3,SYNTHETIC,synth_8194,NORMAL
44.0,Logout,Berhasil,Unknown Device,Private Network 192.168.x.x,6.9957661563048505,0.6931471805599453,19,3,SYNTHETIC,synth_8195,ANOMALY
65.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.878326468291325,0.6931471805599453,20,3,SYNTHETIC,synth_8196,NORMAL
65.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,6.403574197934815,0.6931471805599453,20,3,SYNTHETIC,synth_8197,NORMAL
65.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,3.58351893845611,1.6094379124341003,20,3,SYNTHETIC,synth_8198,ANOMALY
65.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.47543271670409,0.6931471805599453,20,3,SYNTHETIC,synth_8199,NORMAL
26.0,Login,Berhasil,iOS,Private Network 192.168.x.x,6.523562306149512,0.6931471805599453,20,3,SYNTHETIC,synth_8200,NORMAL
26.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.114025442356757,1.0986122886681098,20,3,SYNTHETIC,synth_8201,NORMAL
26.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,7.1929342212158,2.0794415416798357,20,3,SYNTHETIC,synth_8202,NORMAL
26.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,6.678342114654332,0.6931471805599453,20,3,SYNTHETIC,synth_8203,NORMAL
21.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.591861714889934,0.6931471805599453,21,3,SYNTHETIC,synth_8204,NORMAL
21.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,6.723832440821209,2.1972245773362196,21,3,SYNTHETIC,synth_8205,NORMAL
21.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,6.962243464266207,1.9459101490553132,21,3,SYNTHETIC,synth_8206,NORMAL
21.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.778784897685177,0.6931471805599453,21,3,SYNTHETIC,synth_8207,NORMAL
76.0,Login,Berhasil,iOS,Private Network 192.168.x.x,6.678342114654332,0.6931471805599453,8,4,SYNTHETIC,synth_8208,ANOMALY
1.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.620073206530356,0.6931471805599453,14,4,SYNTHETIC,synth_8209,NORMAL
1.0,Laporan & Anomali,Berhasil,PC Windows,Private Network 192.168.x.x,7.440146680662688,1.791759469228055,14,4,SYNTHETIC,synth_8210,NORMAL
1.0,Kelola User,Berhasil,PC Windows,Private Network 192.168.x.x,8.119398589612294,2.0794415416798357,14,4,SYNTHETIC,synth_8211,NORMAL
1.0,Laporan & Anomali,Berhasil,PC Windows,Private Network 192.168.x.x,8.473241303887054,1.6094379124341003,14,4,SYNTHETIC,synth_8212,NORMAL
1.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.637258031284457,0.6931471805599453,14,4,SYNTHETIC,synth_8213,NORMAL
33.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.2909747781429814,0.6931471805599453,15,4,SYNTHETIC,synth_8214,NORMAL
33.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.661639795781266,0.6931471805599453,15,4,SYNTHETIC,synth_8215,NORMAL
33.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.231908243564177,2.3978952727983707,15,4,SYNTHETIC,synth_8216,NORMAL
33.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.982862751468942,0.6931471805599453,15,4,SYNTHETIC,synth_8217,NORMAL
26.0,Login,Berhasil,iOS,Private Network 192.168.x.x,6.240275845170769,0.6931471805599453,15,4,SYNTHETIC,synth_8218,NORMAL
26.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.343553835005117,1.6094379124341003,15,4,SYNTHETIC,synth_8219,NORMAL
26.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,8.488999457045455,1.6094379124341003,15,4,SYNTHETIC,synth_8220,NORMAL
26.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,5.955837369464831,0.6931471805599453,15,4,SYNTHETIC,synth_8221,NORMAL
49.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.099201743553092,0.6931471805599453,17,4,SYNTHETIC,synth_8222,NORMAL
49.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.673223121121708,2.0794415416798357,17,4,SYNTHETIC,synth_8223,NORMAL
49.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.298445101508147,0.6931471805599453,17,4,SYNTHETIC,synth_8224,NORMAL
49.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.180069874302796,0.6931471805599453,17,4,SYNTHETIC,synth_8225,NORMAL
82.0,Login,Berhasil,Android,Private Network 192.168.x.x,5.945420608606575,0.6931471805599453,18,4,SYNTHETIC,synth_8226,NORMAL
82.0,Kelola Perkara,Berhasil,Android,Private Network 192.168.x.x,7.130098510125578,2.1972245773362196,18,4,SYNTHETIC,synth_8227,NORMAL
82.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,7.035268599281097,1.6094379124341003,18,4,SYNTHETIC,synth_8228,NORMAL
82.0,Logout,Berhasil,Android,Private Network 192.168.x.x,5.598421958998375,0.6931471805599453,18,4,SYNTHETIC,synth_8229,NORMAL
28.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.947937068614969,0.6931471805599453,19,4,SYNTHETIC,synth_8230,ANOMALY
28.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,6.729824070489475,1.0986122886681098,19,4,SYNTHETIC,synth_8231,NORMAL
28.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,7.927685045615778,1.0986122886681098,19,4,SYNTHETIC,synth_8232,NORMAL
28.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,7.188412736496954,0.6931471805599453,19,4,SYNTHETIC,synth_8233,NORMAL
1.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.0112671744041615,0.6931471805599453,22,4,SYNTHETIC,synth_8234,NORMAL
1.0,Laporan & Anomali,Berhasil,PC Windows,Private Network 192.168.x.x,7.114769448366463,1.791759469228055,22,4,SYNTHETIC,synth_8235,NORMAL
1.0,Kelola User,Berhasil,PC Windows,Private Network 192.168.x.x,8.992930352509733,1.3862943611198906,22,4,SYNTHETIC,synth_8236,NORMAL
76.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.560827228436299,1.6094379124341003,22,4,SYNTHETIC,synth_8237,NORMAL
1.0,Laporan & Anomali,Berhasil,PC Windows,Private Network 192.168.x.x,8.343315881404946,1.0986122886681098,22,4,SYNTHETIC,synth_8238,NORMAL
76.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,7.325807502595773,2.1972245773362196,22,4,SYNTHETIC,synth_8239,NORMAL
76.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,7.277938572945661,0.6931471805599453,22,4,SYNTHETIC,synth_8240,NORMAL
1.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.2875606403097235,0.6931471805599453,22,4,SYNTHETIC,synth_8241,NORMAL
77.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.184148890937483,0.6931471805599453,22,4,SYNTHETIC,synth_8242,NORMAL
77.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,4.127134385045092,2.3978952727983707,22,4,SYNTHETIC,synth_8243,ANOMALY
77.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.614312146452,2.0794415416798357,22,4,SYNTHETIC,synth_8244,NORMAL
77.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.307872780763706,0.6931471805599453,22,4,SYNTHETIC,synth_8245,NORMAL
45.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.198183577101943,0.6931471805599453,22,4,SYNTHETIC,synth_8246,NORMAL
45.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.600798775271034,0.6931471805599453,22,4,SYNTHETIC,synth_8247,NORMAL
45.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.46695197497949,2.1972245773362196,22,4,SYNTHETIC,synth_8248,NORMAL
45.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.140453043101158,0.6931471805599453,22,4,SYNTHETIC,synth_8249,NORMAL
44.0,Login,Berhasil,iOS,Private Network 192.168.x.x,6.663132695990803,0.6931471805599453,23,4,SYNTHETIC,synth_8250,NORMAL
44.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,7.989221408815276,1.0986122886681098,23,4,SYNTHETIC,synth_8251,NORMAL
44.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,8.225503097566918,0.6931471805599453,23,4,SYNTHETIC,synth_8252,NORMAL
44.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,7.113956109566034,0.6931471805599453,23,4,SYNTHETIC,synth_8253,NORMAL
1.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.7226297948554485,0.6931471805599453,8,5,SYNTHETIC,synth_8254,ANOMALY
1.0,Laporan & Anomali,Berhasil,PC Windows,Private Network 192.168.x.x,8.063377822367027,1.791759469228055,14,5,SYNTHETIC,synth_8255,NORMAL
1.0,Kelola User,Berhasil,PC Windows,Private Network 192.168.x.x,9.047821442478408,1.6094379124341003,14,5,SYNTHETIC,synth_8256,NORMAL
1.0,Laporan & Anomali,Berhasil,PC Windows,Private Network 192.168.x.x,8.826294231241318,2.3978952727983707,14,5,SYNTHETIC,synth_8257,NORMAL
1.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.240275845170769,0.6931471805599453,14,5,SYNTHETIC,synth_8258,NORMAL
41.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.775366090936392,0.6931471805599453,15,5,SYNTHETIC,synth_8259,NORMAL
41.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.137103389639302,1.0986122886681098,15,5,SYNTHETIC,synth_8260,NORMAL
41.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.308938252595778,1.6094379124341003,15,5,SYNTHETIC,synth_8261,NORMAL
41.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.2285110035911835,0.6931471805599453,15,5,SYNTHETIC,synth_8262,NORMAL
70.0,Login,Berhasil,iOS,Private Network 192.168.x.x,6.063785208687608,0.6931471805599453,16,5,SYNTHETIC,synth_8263,NORMAL
70.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,6.9985096422506015,1.9459101490553132,16,5,SYNTHETIC,synth_8264,NORMAL
70.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,8.438149984075784,1.0986122886681098,16,5,SYNTHETIC,synth_8265,NORMAL
70.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,6.677083461247136,0.6931471805599453,16,5,SYNTHETIC,synth_8266,NORMAL
57.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.490723534502507,0.6931471805599453,18,5,SYNTHETIC,synth_8267,NORMAL
57.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.919356190660617,2.1972245773362196,18,5,SYNTHETIC,synth_8268,NORMAL
57.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.254788926148725,1.791759469228055,18,5,SYNTHETIC,synth_8269,NORMAL
57.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.249925536717988,0.6931471805599453,18,5,SYNTHETIC,synth_8270,NORMAL
29.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,5.799092654460526,0.6931471805599453,19,5,SYNTHETIC,synth_8271,NORMAL
29.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.050122520269059,1.9459101490553132,19,5,SYNTHETIC,synth_8272,NORMAL
29.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.66544076787644,1.6094379124341003,20,5,SYNTHETIC,synth_8273,NORMAL
29.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.075808863978387,0.6931471805599453,20,5,SYNTHETIC,synth_8274,NORMAL
45.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.63200177739563,0.6931471805599453,22,5,SYNTHETIC,synth_8275,NORMAL
45.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.829630389150193,2.302585092994046,22,5,SYNTHETIC,synth_8276,NORMAL
45.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.651595573857601,5.236441962829949,22,5,SYNTHETIC,synth_8277,ANOMALY
45.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.154615356913663,0.6931471805599453,22,5,SYNTHETIC,synth_8278,NORMAL
21.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.771935555839602,0.6931471805599453,23,5,SYNTHETIC,synth_8279,NORMAL
21.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.417372856134026,0.6931471805599453,23,5,SYNTHETIC,synth_8280,NORMAL
21.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.085064293952548,1.791759469228055,23,5,SYNTHETIC,synth_8281,NORMAL
21.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,5.883322388488279,0.6931471805599453,23,5,SYNTHETIC,synth_8282,NORMAL
19.0,Login,Berhasil,iOS,Private Network 192.168.x.x,6.280395838960195,0.6931471805599453,8,6,SYNTHETIC,synth_8283,ANOMALY
69.0,Login,Gagal,PC Windows,Private Network 192.168.x.x,7.507690077819904,0.6931471805599453,8,6,SYNTHETIC,synth_8284,ANOMALY
59.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.304515946460155,0.6931471805599453,9,6,SYNTHETIC,synth_8285,ANOMALY
34.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.68586094706836,0.6931471805599453,15,6,SYNTHETIC,synth_8286,NORMAL
34.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.308938252595778,1.0986122886681098,15,6,SYNTHETIC,synth_8287,NORMAL
34.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.346404870435956,2.3978952727983707,15,6,SYNTHETIC,synth_8288,NORMAL
34.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.277247726631484,0.6931471805599453,15,6,SYNTHETIC,synth_8289,NORMAL
19.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.447628728030327,2.1972245773362196,16,6,SYNTHETIC,synth_8290,NORMAL
19.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,4.2626798770413155,1.9459101490553132,16,6,SYNTHETIC,synth_8291,ANOMALY
19.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,5.945420608606575,0.6931471805599453,16,6,SYNTHETIC,synth_8292,NORMAL
1.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.066466970136958,0.6931471805599453,17,6,SYNTHETIC,synth_8293,NORMAL
1.0,Laporan & Anomali,Berhasil,PC Windows,Private Network 192.168.x.x,9.676900579444158,1.6094379124341003,17,6,SYNTHETIC,synth_8294,ANOMALY
1.0,Kelola User,Berhasil,PC Windows,Private Network 192.168.x.x,7.942362237674335,2.3978952727983707,17,6,SYNTHETIC,synth_8295,NORMAL
1.0,Laporan & Anomali,Berhasil,PC Windows,Private Network 192.168.x.x,8.19533366716287,2.0794415416798357,17,6,SYNTHETIC,synth_8296,NORMAL
1.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,5.537334267018537,0.6931471805599453,17,6,SYNTHETIC,synth_8297,NORMAL
20.0,Login,Berhasil,iOS,Private Network 192.168.x.x,7.165493475060845,0.6931471805599453,18,6,SYNTHETIC,synth_8298,NORMAL
20.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,7.313220387090301,1.9459101490553132,18,6,SYNTHETIC,synth_8299,NORMAL
20.0,Akses Berkas,Berhasil,iOS,Public IP Address,8.285513309079741,2.1972245773362196,18,6,SYNTHETIC,synth_8300,ANOMALY
20.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,6.284134161070802,0.6931471805599453,18,6,SYNTHETIC,synth_8301,NORMAL
47.0,Login,Gagal,PC Windows,Private Network 192.168.x.x,7.51425465281641,0.6931471805599453,18,6,SYNTHETIC,synth_8302,NORMAL
47.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.579040594742317,1.0986122886681098,18,6,SYNTHETIC,synth_8303,NORMAL
47.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.85243908535751,1.3862943611198906,18,6,SYNTHETIC,synth_8304,NORMAL
47.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.255750041753367,0.6931471805599453,18,6,SYNTHETIC,synth_8305,NORMAL
1.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.9650803456014065,0.6931471805599453,20,6,SYNTHETIC,synth_8306,NORMAL
1.0,Laporan & Anomali,Berhasil,PC Windows,Private Network 192.168.x.x,8.225503097566918,1.3862943611198906,20,6,SYNTHETIC,synth_8307,NORMAL
1.0,Kelola User,Berhasil,PC Windows,Private Network 192.168.x.x,9.048291920021784,1.6094379124341003,20,6,SYNTHETIC,synth_8308,NORMAL
1.0,Laporan & Anomali,Berhasil,PC Windows,Private Network 192.168.x.x,8.096208271650037,2.3978952727983707,20,6,SYNTHETIC,synth_8309,NORMAL
1.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.0707241072602764,0.6931471805599453,20,6,SYNTHETIC,synth_8310,NORMAL
25.0,Login,Berhasil,iOS,Private Network 192.168.x.x,6.077642243349034,0.6931471805599453,21,6,SYNTHETIC,synth_8311,NORMAL
25.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.412721169819527,2.3978952727983707,21,6,SYNTHETIC,synth_8312,NORMAL
59.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.61558951327243,1.0986122886681098,21,6,SYNTHETIC,synth_8313,NORMAL
25.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,7.741533589281828,1.9459101490553132,21,6,SYNTHETIC,synth_8314,NORMAL
59.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.30671904320269,2.1972245773362196,21,6,SYNTHETIC,synth_8315,NORMAL
59.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.215975002651466,0.6931471805599453,21,6,SYNTHETIC,synth_8316,NORMAL
25.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,6.354370040797351,0.6931471805599453,21,6,SYNTHETIC,synth_8317,NORMAL
84.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.8885724595653635,0.6931471805599453,22,6,SYNTHETIC,synth_8318,NORMAL
